amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Providing for consideration of the bill (H.R. 2279) to amend the Solid Waste Disposal Act relating to review of regulations under such Act and to amend the Comprehensive Environmental Response, Compensation, and Liability Act of 1980 relating to financial responsibility for classes of facilities; providing for consideration of the bill (H.R. 3362) to amend the Patient Protection and Affordable Care Act to require transparency in the operation of American Health Benefit Exchanges; and providing for consideration of the bill (H.R. 3811) to require notification of individuals of breaches of personally identifiable information through Exchanges under the Patient Protection and Affordable Care Act.', u'number': u'H RES 455', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres455.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'B001248', u'bill_id': u'hres455-113'}",House,113,2014-01-09,"Providing for consideration of H.R. 2279, Reducing Excessive Deadline Obligations Act of 2013; consideration of H.R. 3362, to require transparency in the operation of Health Benefit Exchanges; and consideration of ...",R000596,Yes,On Ordering the Previous Question,Passed,5,2,13:56:00,"{u'not_voting': 15, u'yes': 226, u'present': 0, u'no': 191}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/5.json,hres455,B001248,https://api.propublica.org/congress/v1/113/bills/hres455.json
{},"{u'title': u'To eliminate certain unnecessary reporting requirements and consolidate or modify others, and for other purposes.', u'number': u'H R 3628', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr3628.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation.', u'sponsor_id': u'S001154', u'bill_id': u'hr3628-113'}",House,113,2014-01-08,Transportation Reports Elimination Act of 2013,R000596,Yes,On Motion to Suspend the Rules and Pass,Passed,4,2,16:00:00,"{u'not_voting': 26, u'yes': 406, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/4.json,hr3628,S001154,https://api.propublica.org/congress/v1/113/bills/hr3628.json
{},"{u'title': u'To amend the Public Health Service Act to reauthorize the poison center national toll-free number, national media campaign, and grant program, and for other purposes.', u'number': u'H R 3527', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr3527.json', u'latest_action': u'Became Public Law No: 113-77.', u'sponsor_id': u'T000459', u'bill_id': u'hr3527-113'}",House,113,2014-01-08,Poison Center Network Act,R000596,Yes,"On Motion to Suspend the Rules and Pass, as Amended",Passed,3,2,15:47:00,"{u'not_voting': 26, u'yes': 388, u'present': 0, u'no': 18}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/3.json,hr3527,T000459,https://api.propublica.org/congress/v1/113/bills/hr3527.json
{},"{u'api_uri': None, u'title': None, u'number': u'QUORUM', u'bill_id': u'quorum-113', u'latest_action': None}",House,113,2014-01-07,Call of the House,R000596,Present,Call of the House,Passed,1,2,18:52:00,"{u'not_voting': 115, u'yes': 0, u'present': 316, u'no': 0}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/1.json,quorum,NA,NA
{},"{u'title': u'Providing for the concurrence by the House in the Senate amendments to H.R. 3304, with an amendment.', u'number': u'H RES 441', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres441.json', u'latest_action': u'On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 350 - 69 (Roll no. 641). (text: CR H7717-7894)', u'sponsor_id': u'M000508', u'bill_id': u'hres441-113'}",House,113,2013-12-12,"Providing for concurrence by the House in the Senate amendments to H.R. 3304, with an amendment",R000596,Not Voting,On Motion to Suspend the Rules and Agree,Passed,641,1,18:36:00,"{u'not_voting': 13, u'yes': 350, u'present': 0, u'no': 69}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/641.json,hres441,M000508,https://api.propublica.org/congress/v1/113/bills/hres441.json
{},"{u'title': u'Making continuing appropriations for fiscal year 2014, and for other purposes.', u'number': u'H J RES 59', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hjres59.json', u'latest_action': u'Became Public Law No: 113-67.', u'sponsor_id': u'R000395', u'bill_id': u'hjres59-113'}",House,113,2013-12-12,"Making continuing appropriations for fiscal year 2014, and for other purposes",R000596,Not Voting,On Motion to Recede and Concur in the Senate Amendment with Amendment,Passed,640,1,18:25:00,"{u'not_voting': 7, u'yes': 332, u'present': 0, u'no': 94}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/640.json,hjres59,R000395,https://api.propublica.org/congress/v1/113/bills/hjres59.json
{},"{u'api_uri': None, u'title': None, u'number': u'JOURNAL', u'bill_id': u'journal-113', u'latest_action': None}",House,113,2013-12-12,,R000596,Not Voting,On Approving the Journal,Passed,639,1,14:50:00,"{u'not_voting': 33, u'yes': 250, u'present': 2, u'no': 147}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/639.json,journal,NA,NA
{},"{u'title': u'Providing for consideration of the Senate amendment to the joint resolution (H.J. Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes; providing for consideration of motions to suspend the rules; providing for proceedings during the period from December 14, 2013, through January 6, 2014; and for other purposes.', u'number': u'H RES 438', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres438.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'W000810', u'bill_id': u'hres438-113'}",House,113,2013-12-12,"Providing for consideration of the Senate amendment to H.J.Res. 59, making continuing appropriations for fiscal year 2014, and for other purposes; providing for consideration of motions to suspend the rules; ...",R000596,Not Voting,On Agreeing to the Resolution,Passed,638,1,14:42:00,"{u'not_voting': 11, u'yes': 226, u'present': 0, u'no': 195}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/638.json,hres438,W000810,https://api.propublica.org/congress/v1/113/bills/hres438.json
{},"{u'title': u'Providing for consideration of the Senate amendment to the joint resolution (H.J. Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes; providing for consideration of motions to suspend the rules; providing for proceedings during the period from December 14, 2013, through January 6, 2014; and for other purposes.', u'number': u'H RES 438', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres438.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'W000810', u'bill_id': u'hres438-113'}",House,113,2013-12-12,"Providing for consideration of the Senate amendment to H.J.Res. 59, making continuing appropriations for fiscal year 2014, and for other purposes; providing for consideration of motions to suspend the rules; ...",R000596,Not Voting,On Ordering the Previous Question,Passed,637,1,14:24:00,"{u'not_voting': 9, u'yes': 227, u'present': 0, u'no': 195}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/637.json,hres438,W000810,https://api.propublica.org/congress/v1/113/bills/hres438.json
{},"{u'title': u'To amend the requirements relating to assessment of Israel&#39;s qualitative military edge over military threats, and for other purposes.', u'number': u'H R 1992', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr1992.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Foreign Relations.', u'sponsor_id': u'C001093', u'bill_id': u'hr1992-113'}",House,113,2013-12-11,To amend the requirements relating to assessment of Israel,R000596,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,636,1,16:28:00,"{u'not_voting': 32, u'yes': 399, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/636.json,hr1992,C001093,https://api.propublica.org/congress/v1/113/bills/hr1992.json
