amendment,bill,chamber,congress,date,description,member_id,nomination,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'api_uri': None, u'title': None, u'number': u'', u'bill_id': u'-113', u'latest_action': None}",Senate,113,2013-10-09,,C001100,,Yes,On the Motion for Attendance (Motion to Instruct the Sgt. at Arms),Motion for Attendance Agreed to,215,1,12:13:00,"{u'not_voting': 4, u'yes': 78, u'present': 0, u'no': 18}",https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/215.json,,NA,NA
{},"{u'title': u'Making continuing appropriations for fiscal year 2014, and for other purposes.', u'number': u'H.J.Res.59', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hjres59.json', u'latest_action': u'Became Public Law No: 113-67.', u'sponsor_id': u'R000395', u'bill_id': u'hjres59-113'}",Senate,113,2013-10-08,"A joint resolution making continuing appropriations for fiscal year 2014, and for other purposes.",C001100,,Yes,On the Motion for Attendance H.J.Res. 59,Motion for Attendance Agreed to,214,1,14:18:00,"{u'not_voting': 2, u'yes': 84, u'present': 0, u'no': 14}",https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/214.json,hjres59,R000395,https://api.propublica.org/congress/v1/113/bills/hjres59.json
{},"{u'api_uri': None, u'title': None, u'number': u'PN384', u'bill_id': u'pn384-113', u'latest_action': None}",Senate,113,2013-10-07,"Colin Stirling Bruce, of Illinois, to be United States District Judge for the Central District of Illinois",C001100,"{u'nomination_id': u'PN384-113', u'agency': u'', u'number': u'PN384', u'name': u''}",Yes,On the Nomination PN384,Nomination Confirmed,213,1,17:30:00,"{u'not_voting': 4, u'yes': 96, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/213.json,pn384,NA,NA
{},"{u'title': u'Making continuing appropriations for fiscal year 2014, and for other purposes.', u'number': u'H.J.Res.59', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hjres59.json', u'latest_action': u'Became Public Law No: 113-67.', u'sponsor_id': u'R000395', u'bill_id': u'hjres59-113'}",Senate,113,2013-10-01,"A joint resolution making continuing appropriations for fiscal year 2014, and for other purposes.",C001100,,No,On the Motion to Table H.J.Res. 59,Motion to Table Agreed to,212,1,09:33:00,"{u'not_voting': 0, u'yes': 54, u'present': 0, u'no': 46}",https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/212.json,hjres59,R000395,https://api.propublica.org/congress/v1/113/bills/hjres59.json
{},"{u'title': u'Making continuing appropriations for fiscal year 2014, and for other purposes.', u'number': u'H.J.Res.59', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hjres59.json', u'latest_action': u'Became Public Law No: 113-67.', u'sponsor_id': u'R000395', u'bill_id': u'hjres59-113'}",Senate,113,2013-09-30,"A joint resolution making continuing appropriations for fiscal year 2014, and for other purposes.",C001100,,No,On the Motion to Table H.J.Res. 59,Motion to Table Agreed to,211,1,21:06:00,"{u'not_voting': 0, u'yes': 54, u'present': 0, u'no': 46}",https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/211.json,hjres59,R000395,https://api.propublica.org/congress/v1/113/bills/hjres59.json
{},"{u'title': u'Making continuing appropriations for fiscal year 2014, and for other purposes.', u'number': u'H.J.Res.59', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hjres59.json', u'latest_action': u'Became Public Law No: 113-67.', u'sponsor_id': u'R000395', u'bill_id': u'hjres59-113'}",Senate,113,2013-09-30,"A joint resolution making continuing appropriations for fiscal year 2014, and for other purposes.",C001100,,No,On the Motion to Table H.J.Res. 59,Motion to Table Agreed to,210,1,14:03:00,"{u'not_voting': 0, u'yes': 54, u'present': 0, u'no': 46}",https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/210.json,hjres59,R000395,https://api.propublica.org/congress/v1/113/bills/hjres59.json
{},"{u'title': u'Making continuing appropriations for fiscal year 2014, and for other purposes.', u'number': u'H.J.Res.59', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hjres59.json', u'latest_action': u'Became Public Law No: 113-67.', u'sponsor_id': u'R000395', u'bill_id': u'hjres59-113'}",Senate,113,2013-09-27,"A joint resolution making continuing appropriations for fiscal year 2014, and for other purposes.",C001100,,No,On the Joint Resolution H.J.Res. 59,Joint Resolution Passed,209,1,13:31:00,"{u'not_voting': 2, u'yes': 54, u'present': 0, u'no': 44}",https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/209.json,hjres59,R000395,https://api.propublica.org/congress/v1/113/bills/hjres59.json
"{u'api_uri': u'https://api.propublica.org/congress/v1/113/amendments/samdt1974.json', u'sponsor_uri': u'https://api.propublica.org/congress/v1/members/R000146.json', u'number': u'S.Amdt. 1974', u'sponsor_party': u'D', u'sponsor': u'Harry Reid', u'sponsor_id': u'R000146', u'sponsor_state': u'Nev.'}","{u'title': u'Making continuing appropriations for fiscal year 2014, and for other purposes.', u'number': u'H.J.Res. 59', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hjres59.json', u'latest_action': u'Became Public Law No: 113-67.', u'sponsor_id': u'R000395', u'bill_id': u'hjres59-113'}",Senate,113,2013-09-27,Of a perfecting nature.,C001100,,No,"On the Amendment S.Amdt. 1974 to H.J.Res. 59 (Continuing Appropriations Resolution, 2014)",Amendment Agreed to,208,1,13:16:00,"{u'not_voting': 2, u'yes': 54, u'present': 0, u'no': 44}",https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/208.json,hjres59,R000395,https://api.propublica.org/congress/v1/113/bills/hjres59.json
{},"{u'title': u'Making continuing appropriations for fiscal year 2014, and for other purposes.', u'number': u'H.J.Res.59', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hjres59.json', u'latest_action': u'Became Public Law No: 113-67.', u'sponsor_id': u'R000395', u'bill_id': u'hjres59-113'}",Senate,113,2013-09-27,"A joint resolution making continuing appropriations for fiscal year 2014, and for other purposes.",C001100,,Yes,On the Motion (Motion to Waive All Applicable Budget Points of Order re: H.J. Res. 59 and Amdt. No. 1974),Motion Agreed to,207,1,12:58:00,"{u'not_voting': 2, u'yes': 68, u'present': 0, u'no': 30}",https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/207.json,hjres59,R000395,https://api.propublica.org/congress/v1/113/bills/hjres59.json
{},"{u'title': u'Making continuing appropriations for fiscal year 2014, and for other purposes.', u'number': u'H.J.Res.59', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hjres59.json', u'latest_action': u'Became Public Law No: 113-67.', u'sponsor_id': u'R000395', u'bill_id': u'hjres59-113'}",Senate,113,2013-09-27,"A joint resolution making continuing appropriations for fiscal year 2014, and for other purposes.",C001100,,Yes,On the Cloture Motion H.J.Res. 59,Cloture Motion Agreed to,206,1,12:29:00,"{u'not_voting': 2, u'yes': 79, u'present': 0, u'no': 19}",https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/206.json,hjres59,R000395,https://api.propublica.org/congress/v1/113/bills/hjres59.json
