amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'api_uri': None, u'title': None, u'number': u'QUORUM', u'bill_id': u'quorum-112', u'latest_action': None}",House,112,2012-01-17,,G000554,Not Voting,Call of the House,Passed,1,2,18:53:00,"{u'not_voting': 56, u'yes': 0, u'present': 378, u'no': 0}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/1.json,quorum,NA,NA
{},"{u'title': u'Expressing the sense of the House of Representatives regarding any final measure to extend the payroll tax holiday, extend Federally funded unemployment insurance benefits, or prevent decreases in reimbursement for physicians who provide care to Medicare beneficiaries.', u'number': u'H RES 501', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres501.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'P000591', u'bill_id': u'hres501-112'}",House,112,2011-12-20,"Expressing the sense of the House of Representatives regarding any final measure to extend the payroll tax holiday, extend Federally funded unemployment insurance benefits, or prevent decreases in reimbursement for ...",G000554,Not Voting,On Agreeing to the Resolution,Passed,949,1,16:16:00,"{u'not_voting': 22, u'yes': 226, u'present': 0, u'no': 185}",https://api.propublica.org/congress/v1/112/house/sessions/1/votes/949.json,hres501,P000591,https://api.propublica.org/congress/v1/112/bills/hres501.json
{},"{u'title': u'Middle Class Tax Relief and Job Creation Act of 2012', u'number': u'H R 3630', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3630.json', u'latest_action': u'Became Public Law No: 112-96', u'sponsor_id': u'C000071', u'bill_id': u'hr3630-112'}",House,112,2011-12-20,Middle Class Tax Relief and Job Creation Act of 2012,G000554,Not Voting,On Motion to Instruct Conferees,Failed,948,1,15:58:00,"{u'not_voting': 12, u'yes': 183, u'present': 0, u'no': 238}",https://api.propublica.org/congress/v1/112/house/sessions/1/votes/948.json,hr3630,C000071,https://api.propublica.org/congress/v1/112/bills/hr3630.json
{},"{u'title': u'Raising a question of the privileges of the House.', u'number': u'H RES 504', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres504.json', u'latest_action': u'House floor actions. Status: On motion to table the measure Agreed to by the Yeas and Nays: 231 - 188 (Roll no. 947).', u'sponsor_id': u'E000290', u'bill_id': u'hres504-112'}",House,112,2011-12-20,Raising a question of the privileges of the House.,G000554,Not Voting,On Motion to Table,Passed,947,1,15:52:00,"{u'not_voting': 14, u'yes': 231, u'present': 0, u'no': 188}",https://api.propublica.org/congress/v1/112/house/sessions/1/votes/947.json,hres504,E000290,https://api.propublica.org/congress/v1/112/bills/hres504.json
{},"{u'title': u'Middle Class Tax Relief and Job Creation Act of 2012', u'number': u'H R 3630', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3630.json', u'latest_action': u'Became Public Law No: 112-96', u'sponsor_id': u'C000071', u'bill_id': u'hr3630-112'}",House,112,2011-12-20,Middle Class Tax Relief and Job Creation Act of 2012,G000554,Not Voting,On Motion to Go to Conference,Passed,946,1,12:56:00,"{u'not_voting': 11, u'yes': 229, u'present': 0, u'no': 193}",https://api.propublica.org/congress/v1/112/house/sessions/1/votes/946.json,hr3630,C000071,https://api.propublica.org/congress/v1/112/bills/hr3630.json
{},"{u'title': u'Providing for consideration of the Senate amendments to the bill (H.R. 3630) to provide incentives for the creation of jobs, and for other purposes; providing for consideration of the resolution (H. Res. 501) expressing the sense of the House of Representatives regarding any final measure to extend the payroll tax holiday, extend Federally funded unemployment insurance benefits, or prevent decreases in reimbursement for physicians who provide care to Medicare beneficiaries; and for other purposes.', u'number': u'H RES 502', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres502.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'S001184', u'bill_id': u'hres502-112'}",House,112,2011-12-20,Providing for consideration of the Senate amendments to the bill (H.R. 3630) to provide incentives for the creation of jobs; and providing for consideration of the resolution (H.Res. 501),G000554,Not Voting,On Agreeing to the Resolution,Passed,945,1,11:10:00,"{u'not_voting': 14, u'yes': 231, u'present': 1, u'no': 187}",https://api.propublica.org/congress/v1/112/house/sessions/1/votes/945.json,hres502,S001184,https://api.propublica.org/congress/v1/112/bills/hres502.json
{},"{u'title': u'Providing for consideration of the Senate amendments to the bill (H.R. 3630) to provide incentives for the creation of jobs, and for other purposes; providing for consideration of the resolution (H. Res. 501) expressing the sense of the House of Representatives regarding any final measure to extend the payroll tax holiday, extend Federally funded unemployment insurance benefits, or prevent decreases in reimbursement for physicians who provide care to Medicare beneficiaries; and for other purposes.', u'number': u'H RES 502', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres502.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'S001184', u'bill_id': u'hres502-112'}",House,112,2011-12-20,Providing for consideration of the Senate amendments to the bill (H.R. 3630) to provide incentives for the creation of jobs; and providing for consideration of the resolution (H.Res. 501),G000554,Not Voting,On Ordering the Previous Question,Passed,944,1,11:03:00,"{u'not_voting': 12, u'yes': 233, u'present': 1, u'no': 187}",https://api.propublica.org/congress/v1/112/house/sessions/1/votes/944.json,hres502,S001184,https://api.propublica.org/congress/v1/112/bills/hres502.json
{},"{u'title': u'Disaster Relief Appropriations Act, 2012', u'number': u'H R 3672', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3672.json', u'latest_action': u'Became Public Law No: 112-77.', u'sponsor_id': u'R000395', u'bill_id': u'hr3672-112'}",House,112,2011-12-16,"Disaster Relief Appropriations Act, 2012",G000554,Not Voting,On Passage,Passed,943,1,14:04:00,"{u'not_voting': 15, u'yes': 351, u'present': 0, u'no': 67}",https://api.propublica.org/congress/v1/112/house/sessions/1/votes/943.json,hr3672,R000395,https://api.propublica.org/congress/v1/112/bills/hr3672.json
{},"{u'title': u'Directing the Clerk of the House of Representatives to make corrections in the enrollment of H.R. 3672.', u'number': u'H CON RES 94', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hconres94.json', u'latest_action': u'Message on Senate action sent to the House.', u'sponsor_id': u'R000395', u'bill_id': u'hconres94-112'}",House,112,2011-12-16,Directing the Clerk of the House of Representatives to make corrections in the enrollment of H.R. 3672,G000554,Not Voting,On Agreeing to the Concurrent Resolution,Passed,942,1,13:54:00,"{u'not_voting': 13, u'yes': 255, u'present': 0, u'no': 165}",https://api.propublica.org/congress/v1/112/house/sessions/1/votes/942.json,hconres94,R000395,https://api.propublica.org/congress/v1/112/bills/hconres94.json
{},"{u'title': u'Consolidated Appropriations Act, 2012', u'number': u'H R 2055', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr2055.json', u'latest_action': u'Became Public Law No: 112-74', u'sponsor_id': u'C001048', u'bill_id': u'hr2055-112'}",House,112,2011-12-16,"Military Construction and Veterans Affairs and Related Agencies Appropriations Act, 2012 ",G000554,Not Voting,On Agreeing to the Conference Report,Passed,941,1,13:46:00,"{u'not_voting': 16, u'yes': 296, u'present': 0, u'no': 121}",https://api.propublica.org/congress/v1/112/house/sessions/1/votes/941.json,hr2055,C001048,https://api.propublica.org/congress/v1/112/bills/hr2055.json
