amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..1282', u'bill_id': u'h.r.1282-102', u'latest_action': None}",Senate,102,1991-03-19,"Final Passage - H.R.1282; Operation Desert Shield/Desert Storm Supplemental Appropriations Act, 1991",H000456,Yes,On Passage of the Bill,Passed,31,1,14:15:00,"{u'not_voting': 1, u'yes': 98, u'present': 0, u'no': 1}",https://api.propublica.org/congress/v1/102/senate/sessions/1/votes/31.json,h.r.1282,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S..578', u'bill_id': u's.578-102', u'latest_action': None}",Senate,102,1991-03-14,Final Passage - S.578; Department of Defense Desert Storm Supplemental Authorization and Military Personnel Benefits Act for Fiscal Year 1991,H000456,Yes,On Passage of the Bill,Passed,30,1,17:52:00,"{u'not_voting': 2, u'yes': 97, u'present': 0, u'no': 1}",https://api.propublica.org/congress/v1/102/senate/sessions/1/votes/30.json,s.578,NA,NA
{u'number': u'S.Amdt. 36'},"{u'api_uri': None, u'title': None, u'number': u'S..578', u'bill_id': u's.578-102', u'latest_action': None}",Senate,102,1991-03-14,Mitchell Amdt.No. 36; To express the sense of the Senate that none of the funds appropriated or otherwise made available by any provision of law may be obligated or expended ...,H000456,Yes,On the Amendment ,Agreed to,29,1,16:52:00,"{u'not_voting': 2, u'yes': 98, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/102/senate/sessions/1/votes/29.json,s.578,NA,NA
{u'number': u'S.Amdt. 35'},"{u'api_uri': None, u'title': None, u'number': u'S..578', u'bill_id': u's.578-102', u'latest_action': None}",Senate,102,1991-03-14,Motion To Table Helms Amdt. No. 35; To assure that U.S. tax dollars are not used for the rebuilding of Iraq.,H000456,No,On the Motion to Table ,Rejected,28,1,16:08:00,"{u'not_voting': 2, u'yes': 0, u'present': 0, u'no': 98}",https://api.propublica.org/congress/v1/102/senate/sessions/1/votes/28.json,s.578,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S.Res..76', u'bill_id': u's.res.76-102', u'latest_action': None}",Senate,102,1991-03-14,"Final Passage - S.Res. 76; A resolution to encourage the President of the United States to confer with the sovereign state of Kuwait, countries of the coalition or the United ...",H000456,Yes,On the Resolution,Agreed to,27,1,14:35:00,"{u'not_voting': 3, u'yes': 97, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/102/senate/sessions/1/votes/27.json,s.res.76,NA,NA
{u'number': u'S.Amdt. 33'},"{u'api_uri': None, u'title': None, u'number': u'S..578', u'bill_id': u's.578-102', u'latest_action': None}",Senate,102,1991-03-14,Motion To Table Bumpers Amdt. No. 33; To authorize the Small Business Administration to provide financial and business development assistance to military reservists&#39; small businesses. and for other purposes.,H000456,Yes,On the Motion to Table ,Agreed to,26,1,14:09:00,"{u'not_voting': 4, u'yes': 58, u'present': 0, u'no': 38}",https://api.propublica.org/congress/v1/102/senate/sessions/1/votes/26.json,s.578,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S..419', u'bill_id': u's.419-102', u'latest_action': None}",Senate,102,1991-03-07,Final Passage S.419; Resolution Trust Corporation Funding Act of 1991,H000456,Yes,On Passage of the Bill,Passed,25,1,16:29:00,"{u'not_voting': 1, u'yes': 69, u'present': 0, u'no': 30}",https://api.propublica.org/congress/v1/102/senate/sessions/1/votes/25.json,s.419,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'', u'bill_id': u'-102', u'latest_action': None}",Senate,102,1991-03-07,Madigan Nomination - DoA Secretary,H000456,Yes,On the Nomination,Confirmed,24,1,12:30:00,"{u'not_voting': 1, u'yes': 99, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/102/senate/sessions/1/votes/24.json,,NA,NA
{u'number': u'S.Amdt. 14'},"{u'api_uri': None, u'title': None, u'number': u'S..419', u'bill_id': u's.419-102', u'latest_action': None}",Senate,102,1991-03-06,"Motion To Table S.Amdt. No. 14; To provide additional funds for the Resolution Trust Corporation, and additional funds on a dollar-for-dollar match for each dollar in cash dividends the Corporation ...",H000456,Yes,On the Motion to Table ,Agreed to,23,1,16:10:00,"{u'not_voting': 1, u'yes': 80, u'present': 0, u'no': 19}",https://api.propublica.org/congress/v1/102/senate/sessions/1/votes/23.json,s.419,NA,NA
{u'number': u'S.Amdt. 25'},"{u'api_uri': None, u'title': None, u'number': u'S..419', u'bill_id': u's.419-102', u'latest_action': None}",Senate,102,1991-03-06,Motion To Table Kerrey Amdt. No.25; To amend the Federal Home Loan Bank Act to restructure the Resolution Trust Corporation Oversight Board of Directors into a single governing entity.,H000456,Yes,On the Motion to Table ,Agreed to,22,1,14:52:00,"{u'not_voting': 0, u'yes': 63, u'present': 0, u'no': 37}",https://api.propublica.org/congress/v1/102/senate/sessions/1/votes/22.json,s.419,NA,NA
