api_uri,at_large,contact_form,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,seniority,short_title,state,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account,session
https://api.propublica.org/congress/v1/members/B001299.json,False,,N00037185,89806,1979-07-16,3,,RepJimBanks,,H6IN03229,Jim,1803,/m/0j621nj,412702,,B001299,,True,Banks,,,2.0,0.32,2018,ocd-division/country:us/state:in/cd:3,509 Cannon House Office Building,R,202-225-4436,,2,Rep.,IN,Representative,0.0,625.0,RepJimBanks,https://banks.house.gov/,97.27,116801,,115
https://api.propublica.org/congress/v1/members/B001269.json,False,,N00025495,29618,1956-01-28,11,0.276,CongressmanLouBarletta,202-225-0764,H2PA11098,Lou,4211,/m/03wcvjl,412469,21171,B001269,,True,Barletta,,,46.0,7.36,2018,ocd-division/country:us/state:pa/cd:11,2049 Rayburn House Office Building,R,202-225-6511,https://barletta.house.gov/rss.xml,8,Rep.,PA,Representative,0.0,625.0,RepLouBarletta,https://barletta.house.gov/,93.96,47143,reploubarletta,115
https://api.propublica.org/congress/v1/members/B001282.json,False,,N00031233,61848,1973-07-24,6,0.471,RepAndyBarr,,H0KY06104,Andy,2106,/m/0ddc6r6,412541,21333,B001282,,True,Barr,,,14.0,2.24,2018,ocd-division/country:us/state:ky/cd:6,1427 Longworth House Office Building,R,202-225-4706,https://barr.house.gov/rss.xml,6,Rep.,KY,Representative,0.0,625.0,RepAndyBarr,https://barr.house.gov/,96.07,117290,RepAndyBarr,115
https://api.propublica.org/congress/v1/members/B001300.json,False,,N00037019,104730,1976-09-15,44,,CongresswomanBarragan,,H6CA44103,Nanette,0644,/g/11bx55ybbz,412687,,B001300,,True,Barragán,,,21.0,3.36,2018,ocd-division/country:us/state:ca/cd:44,1320 Longworth House Office Building,D,202-225-8220,,2,Rep.,CA,Representative,0.0,625.0,RepBarragan,https://barragan.house.gov/,95.7,166270,,115
https://api.propublica.org/congress/v1/members/B000213.json,False,,N00005656,5248,1949-09-15,6,0.528,RepJoeBarton,202-225-3052,H4TX06117,Joe,4806,/m/03rspq,400018,15085,B000213,,True,Barton,,L.,11.0,1.76,2018,ocd-division/country:us/state:tx/cd:6,2107 Rayburn House Office Building,R,202-225-2002,,34,Rep.,TX,Representative,0.0,625.0,RepJoeBarton,https://joebarton.house.gov/,95.44,27082,repjoebarton,115
https://api.propublica.org/congress/v1/members/B001270.json,False,,N00031877,62502,1953-10-03,37,-0.555,RepKarenBass,202-225-2422,H0CA33117,Karen,0637,/m/027g9m6,412404,21110,B001270,,True,Bass,,,36.0,5.76,2018,ocd-division/country:us/state:ca/cd:37,2241 Rayburn House Office Building,D,202-225-7084,https://bass.house.gov/rss.xml,8,Rep.,CA,Representative,0.0,625.0,RepKarenBass,https://bass.house.gov/,94.74,28963,RepKarenBass,115
https://api.propublica.org/congress/v1/members/B001281.json,False,,N00033904,67294,1950-03-12,3,-0.44,RepJoyceBeatty,202-225-1984,H2OH03125,Joyce,3903,/m/03lcwb,412565,21352,B001281,,True,Beatty,,,17.0,2.72,2018,ocd-division/country:us/state:oh/cd:3,133 Cannon House Office Building,D,202-225-4324,https://beatty.house.gov/rss.xml,6,Rep.,OH,Representative,0.0,625.0,RepBeatty,https://beatty.house.gov/,96.05,2427,,115
https://api.propublica.org/congress/v1/members/B000287.json,False,,,26567,1958-01-26,34,-0.512,XavierBecerra,,H2CA30143,Xavier,0634,/m/024trk,400021,29316,B000287,,False,Becerra,,,42.0,68.85,2018,ocd-division/country:us/state:ca/cd:34,,D,202-225-6235,https://becerra.house.gov/rss/press-releases.xml,26,Rep.,CA,Representative,0.0,61.0,RepBecerra,http://becerra.house.gov,89.47,,XavierBecerra,115
https://api.propublica.org/congress/v1/members/B001287.json,False,,N00030717,1033636,1965-03-02,7,-0.223,RepAmiBera,202-226-1298,H0CA03078,Ami,0607,/m/0dgqnts,412512,21304,B001287,,True,Bera,,,1.0,0.16,2018,ocd-division/country:us/state:ca/cd:7,1431 Longworth House Office Building,D,202-225-5716,https://bera.house.gov/rss.xml,6,Rep.,CA,Representative,0.0,625.0,RepBera,https://bera.house.gov/,91.35,120030,repamibera,115
https://api.propublica.org/congress/v1/members/B001301.json,False,,N00039533,1020529,1947-02-02,1,,RepJackBergman,,H6MI01226,Jack,2601,/m/05b2l3v,412709,,B001301,,True,Bergman,,,0.0,0.0,2018,ocd-division/country:us/state:mi/cd:1,414 Cannon House Office Building,R,202-225-4735,,2,Rep.,MI,Representative,0.0,625.0,RepJackBergman,https://bergman.house.gov/,93.92,170172,,115
https://api.propublica.org/congress/v1/members/B001292.json,False,,N00036018,21141,1950-06-20,8,-0.374,repdonbeyer,202-225-0017,H4VA08224,Donald,5108,/m/053g16,412657,21554,B001292,,True,Beyer,,,15.0,2.4,2018,ocd-division/country:us/state:va/cd:8,1119 Longworth House Office Building,D,202-225-4376,,4,Rep.,VA,Representative,0.0,625.0,repdonbeyer,https://beyer.house.gov/,94.92,1707,,115
https://api.propublica.org/congress/v1/members/B001302.json,False,,N00039293,105145,1958-11-07,5,,RepAndyBiggs,,H6AZ05083,Andy,0405,/m/0_1m23v,412683,,B001302,,True,Biggs,,,1.0,0.16,2018,ocd-division/country:us/state:az/cd:5,1626 Longworth House Office Building,R,202-225-2635,https://biggs.house.gov/rss.xml,2,Rep.,AZ,Representative,0.0,625.0,RepAndyBiggsAZ,https://biggs.house.gov/,93.43,28088,,115
https://api.propublica.org/congress/v1/members/B001257.json,False,,N00027462,1022873,1963-02-08,12,0.397,GusBilirakis,202-225-4085,H6FL09070,Gus,1212,/m/0dy3z1,412250,20758,B001257,,True,Bilirakis,,,30.0,4.8,2018,ocd-division/country:us/state:fl/cd:12,2112 Rayburn House Office Building,R,202-225-5755,,14,Rep.,FL,Representative,0.0,625.0,RepGusBilirakis,https://bilirakis.house.gov/,98.32,17318,RepGusBilirakis,115
https://api.propublica.org/congress/v1/members/B001293.json,False,,N00036449,78290,1967-03-18,8,0.436,RepMikeBishop,202-225-5820,H4MI08135,Mike,2608,/m/027qc0m,412635,21527,B001293,,True,Bishop,,,5.0,0.8,2018,ocd-division/country:us/state:mi/cd:8,428 Cannon House Office Building,R,202-225-4872,https://mikebishop.house.gov/rss.xml,4,Rep.,MI,Representative,0.0,625.0,RepMikeBishop,https://mikebishop.house.gov/,95.0,20157,,115
https://api.propublica.org/congress/v1/members/B001250.json,False,,N00025292,1003621,1951-07-13,1,0.532,RepRobBishop,202-225-5857,H2UT01094,Rob,4901,/m/02tn41,400029,20357,B001250,,True,Bishop,,,22.0,3.52,2018,ocd-division/country:us/state:ut/cd:1,123 Cannon House Office Building,R,202-225-0453,https://robbishop.house.gov/news/rss.aspx,16,Rep.,UT,Representative,0.0,625.0,RepRobBishop,https://robbishop.house.gov/,96.85,50544,CongressmanBishop,115
https://api.propublica.org/congress/v1/members/B000490.json,False,,N00002674,26194,1947-02-04,2,-0.279,sanfordbishop,202-225-2203,H2GA02031,Sanford,1302,/m/02554k,400030,29339,B000490,,True,Bishop Jr.,,D.,19.0,3.04,2018,ocd-division/country:us/state:ga/cd:2,2407 Rayburn House Office Building,D,202-225-3631,https://bishop.house.gov/rss.xml,26,Rep.,GA,Representative,0.0,625.0,SanfordBishop,https://bishop.house.gov/,92.24,26817,RepSanfordBishop,115
https://api.propublica.org/congress/v1/members/B001273.json,False,,N00031539,9268964,1951-01-16,6,0.58,DianeBlackTN06,202-225-6887,H0TN06257,Diane,4706,/m/0cyvxl,412478,21180,B001273,,True,Black,,,46.0,7.36,2018,ocd-division/country:us/state:tn/cd:6,1131 Longworth House Office Building,R,202-225-4231,https://black.house.gov/rss.xml,8,Rep.,TN,Representative,0.0,625.0,RepDianeBlack,https://black.house.gov/,98.27,25292,RepDianeBlack,115
https://api.propublica.org/congress/v1/members/B001243.json,False,,N00003105,31226,1952-06-06,7,0.614,marshablackburn,202-225-3004,H2TN06030,Marsha,4707,/m/01fnkt,400032,20351,B001243,,True,Blackburn,,,18.0,2.88,2018,ocd-division/country:us/state:tn/cd:7,2266 Rayburn House Office Building,R,202-225-2811,https://blackburn.house.gov/news/rss.aspx,16,Rep.,TN,Representative,0.0,625.0,MarshaBlackburn,https://blackburn.house.gov/,96.87,25186,RepMarshaBlackburn,115
https://api.propublica.org/congress/v1/members/B001294.json,False,,N00033744,623771,1955-04-26,1,0.522,congressmanrodblum,,H2IA01055,Rod,1901,/m/0127p02j,412627,21520,B001294,,True,Blum,,,7.0,1.12,2018,ocd-division/country:us/state:ia/cd:1,1108 Longworth House Office Building,R,202-225-2911,,4,Rep.,IA,Representative,1.0,625.0,RepRodBlum,https://blum.house.gov/,90.45,135714,,115
https://api.propublica.org/congress/v1/members/B000574.json,False,,N00007727,43809,1948-08-16,3,-0.429,,202-225-8941,H6OR03064,Earl,4103,/m/033tw8,400033,29588,B000574,,True,Blumenauer,,,20.0,3.2,2018,ocd-division/country:us/state:or/cd:3,1111 Longworth House Office Building,D,202-225-4811,,24,Rep.,OR,Representative,0.0,625.0,BlumenauerMedia,https://blumenauer.house.gov/,94.05,367,RepBlumenauer,115
https://api.propublica.org/congress/v1/members/B001303.json,True,,N00038414,104772,1962-02-10,At-Large,,Rep.BluntRochester,,H6DE00206,Lisa,1000,/g/11c328y56v,412689,,B001303,,True,Blunt Rochester,,,8.0,1.28,2018,ocd-division/country:us/state:de/cd:1,1123 Longworth House Office Building,D,202-225-4165,,2,Rep.,DE,Representative,0.0,625.0,RepBRochester,https://bluntrochester.house.gov/,97.08,173249,,115
https://api.propublica.org/congress/v1/members/B001278.json,False,,N00033474,63966,1954-10-14,1,-0.394,congresswomanbonamici,202-225-9497,H2OR01133,Suzanne,4101,/m/02q453x,412501,21198,B001278,,True,Bonamici,,,2.0,0.32,2018,ocd-division/country:us/state:or/cd:1,439 Cannon House Office Building,D,202-225-0855,https://bonamici.house.gov/rss.xml,8,Rep.,OR,Representative,0.0,625.0,RepBonamici,https://bonamici.house.gov/,94.54,59641,RepSuzanneBonamici,115
https://api.propublica.org/congress/v1/members/B001245.json,True,https://bordallo.house.gov/contact,N00024866,1003568,1933-05-31,At-Large,,madeleine.bordallo,202-226-0341,H2GU00033,Madeleine,6698,/m/01s_xp,400041,70701,B001245,,True,Bordallo,,Z.,,,2018,ocd-division/country:us/state:gu/cd:79,2441 Rayburn House Office Building,D,202-225-1188,,16,Del.,GU,Delegate,,0.0,,https://bordallo.house.gov/,,1751,,115
https://api.propublica.org/congress/v1/members/B001295.json,False,,N00035420,76176,1960-12-30,12,0.281,RepBost,202-225-0285,H4IL12060,Mike,1712,/m/0kry42,412629,21519,B001295,,True,Bost,,,3.0,0.48,2018,ocd-division/country:us/state:il/cd:12,1440 Longworth House Office Building,R,202-225-5661,https://bost.house.gov/rss.xml,4,Rep.,IL,Representative,0.0,625.0,RepBost,https://bost.house.gov/,91.64,,,115
https://api.propublica.org/congress/v1/members/B001296.json,False,,N00035307,76428,1977-02-06,13,-0.379,CongressmanBoyle,202-226-0611,H4PA13199,Brendan,4213,/m/04f4fjk,412652,21548,B001296,,True,Boyle,,,17.0,2.72,2018,ocd-division/country:us/state:pa/cd:13,1133 Longworth House Office Building,D,202-225-6111,https://boyle.house.gov/rss.xml,4,Rep.,PA,Representative,0.0,625.0,RepBrendanBoyle,https://boyle.house.gov/,95.07,47357,,115
https://api.propublica.org/congress/v1/members/B000755.json,False,,N00005883,45749,1955-04-11,8,0.52,kevinbrady,202-225-5524,H6TX08100,Kevin,4808,/m/03tq00,400046,29760,B000755,,True,Brady,,,20.0,3.2,2018,ocd-division/country:us/state:tx/cd:8,1011 Longworth House Office Building,R,202-225-4901,,22,Rep.,TX,Representative,0.0,625.0,RepKevinBrady,https://kevinbrady.house.gov/,98.02,361,KBrady8,115
https://api.propublica.org/congress/v1/members/B001227.json,False,,N00001619,55227,1945-04-07,1,-0.483,RepRobertBrady,202-225-0088,H8PA01153,Robert,4201,/m/03tq5z,400047,29777,B001227,,True,Brady,,A.,11.0,1.76,2018,ocd-division/country:us/state:pa/cd:1,2004 Rayburn House Office Building,D,202-225-4731,https://brady.house.gov/rss.xml,22,Rep.,PA,Representative,0.0,625.0,RepBrady,https://brady.house.gov/,94.95,2519,BradyPA01,115
https://api.propublica.org/congress/v1/members/B001290.json,False,,N00036013,75248,1964-07-27,7,0.832,RepDaveBrat,,H4VA07143,David,5107,/m/010qykqw,412605,21553,B001290,,True,Brat,,A.,8.0,1.28,2018,ocd-division/country:us/state:va/cd:7,1628 Longworth House Office Building,R,202-225-2815,,6,Rep.,VA,Representative,0.0,625.0,RepDaveBrat,https://brat.house.gov/,95.62,152270,,115
https://api.propublica.org/congress/v1/members/B001283.json,False,,N00033532,79705,1975-06-15,1,0.695,CongressmanJimBridenstine,918-935-2716,H2OK01143,Jim,4001,/m/0jwyd6r,412567,21354,B001283,,True,Bridenstine,,,202.0,32.32,2018,ocd-division/country:us/state:ok/cd:1,216 Cannon House Office Building,R,202-225-2211,,6,Rep.,OK,Representative,0.0,625.0,RepJBridenstine,https://bridenstine.house.gov/,96.22,135894,RepJimBridenstine,115
https://api.propublica.org/congress/v1/members/B001284.json,False,,N00033495,623720,1960-08-25,5,0.377,congresswomansusanwbrooks,202-225-0016,H2IN05082,Susan,1805,/m/0jt8ng2,412539,21331,B001284,,True,Brooks,,,6.0,0.96,2018,ocd-division/country:us/state:in/cd:5,1030 Longworth House Office Building,R,202-225-2276,https://susanwbrooks.house.gov/rss.xml,6,Rep.,IN,Representative,0.0,625.0,SusanWBrooks,https://susanwbrooks.house.gov/,95.96,135988,SusanWBrooks,115
https://api.propublica.org/congress/v1/members/B001274.json,False,,N00030910,94888,1954-04-29,5,0.594,155220881193244,202-225-4392,H0AL05163,Mo,0105,/m/0c3xdjf,412395,21193,B001274,,True,Brooks,,,44.0,7.04,2018,ocd-division/country:us/state:al/cd:5,2400 Rayburn House Office Building,R,202-225-4801,,8,Rep.,AL,Representative,0.0,625.0,RepMoBrooks,https://brooks.house.gov/,95.18,121610,RepMoBrooks,115
https://api.propublica.org/congress/v1/members/B001304.json,False,,N00036999,1029537,1961-11-21,4,,,,H6MD04209,Anthony,2404,/m/09v6fg,412707,,B001304,,True,Brown,,,13.0,2.08,2018,ocd-division/country:us/state:md/cd:4,1505 Longworth House Office Building,D,202-225-8699,https://anthonybrown.house.gov/rss.xml,2,Rep.,MD,Representative,0.0,625.0,,https://anthonybrown.house.gov/,96.41,19344,,115
https://api.propublica.org/congress/v1/members/B001285.json,False,,N00034254,79783,1952-08-28,26,-0.277,RepJuliaBrownley,202-225-1100,H2CA00120,Julia,0626,/m/027z42z,412516,21308,B001285,,True,Brownley,,,0.0,0.0,2018,ocd-division/country:us/state:ca/cd:26,1019 Longworth House Office Building,D,202-225-5811,https://juliabrownley.house.gov/rss.xml,6,Rep.,CA,Representative,0.0,625.0,JuliaBrownley26,https://juliabrownley.house.gov/,94.4,59904,RepJuliaBrownley,115
https://api.propublica.org/congress/v1/members/B001260.json,False,,N00027626,1021626,1951-05-08,16,0.359,CongressmanBuchanan,202-226-0828,H6FL13148,Vern,1216,/m/0gtjsp,412196,20709,B001260,,True,Buchanan,,,46.0,7.36,2018,ocd-division/country:us/state:fl/cd:16,2104 Rayburn House Office Building,R,202-225-5015,https://buchanan.house.gov/rss.xml,12,Rep.,FL,Representative,0.0,625.0,VernBuchanan,https://buchanan.house.gov/,95.68,66247,vernbuchanan,115
https://api.propublica.org/congress/v1/members/B001297.json,False,,N00030829,78285,1959-02-16,4,0.734,repkenbuck,202-225-5870,S0CO00237,Ken,0804,/m/05zzjd2,412619,21510,B001297,,True,Buck,,,3.0,0.48,2018,ocd-division/country:us/state:co/cd:4,1130 Longworth House Office Building,R,202-225-4676,https://buck.house.gov/rss.xml,4,Rep.,CO,Representative,0.0,625.0,RepKenBuck,https://buck.house.gov/,92.93,125319,,115
https://api.propublica.org/congress/v1/members/B001275.json,False,,N00031227,61837,1962-05-31,8,0.397,RepLarryBucshon,202-225-3284,H0IN08114,Larry,1808,/m/0dd9k_y,412427,21132,B001275,,True,Bucshon,,,9.0,1.44,2018,ocd-division/country:us/state:in/cd:8,1005 Longworth House Office Building,R,202-225-4636,https://bucshon.house.gov/rss.xml,8,Rep.,IN,Representative,0.0,625.0,RepLarryBucshon,https://bucshon.house.gov/,93.51,120335,RepLarryBucshon,115
https://api.propublica.org/congress/v1/members/B001305.json,False,,N00039551,103513,1971-10-21,13,,RepTedBudd,,H6NC13129,Ted,3713,/g/11c2nmnsj0,412712,,B001305,,True,Budd,,,2.0,0.32,2018,ocd-division/country:us/state:nc/cd:13,118 Cannon House Office Building,R,202-225-4531,,2,Rep.,NC,Representative,0.0,625.0,RepTedBudd,https://budd.house.gov/,96.31,171489,,115
https://api.propublica.org/congress/v1/members/B001248.json,False,,N00025219,1003620,1950-12-23,26,0.57,michaelcburgess,202-225-2919,H2TX26093,Michael,4826,/m/03tq8_,400052,20355,B001248,,True,Burgess,,C.,14.0,2.24,2018,ocd-division/country:us/state:tx/cd:26,2336 Rayburn House Office Building,R,202-225-7772,https://burgess.house.gov/news/rss.aspx,16,Rep.,TX,Representative,0.0,625.0,MichaelCBurgess,https://burgess.house.gov/,94.76,50120,michaelcburgessmd,115
https://api.propublica.org/congress/v1/members/B001286.json,False,,N00033390,63949,1961-10-17,17,-0.238,RepCheri,309-786-3720,H2IL17071,Cheri,1717,/m/0jwwtrm,412537,21329,B001286,,True,Bustos,,,5.0,0.8,2018,ocd-division/country:us/state:il/cd:17,1009 Longworth House Office Building,D,202-225-5905,https://bustos.house.gov/category/press-release/feed/,6,Rep.,IL,Representative,0.0,625.0,RepCheri,https://bustos.house.gov/,94.03,134964,RepCheri,115
https://api.propublica.org/congress/v1/members/B001251.json,False,,N00027035,1013540,1947-04-27,1,-0.406,congressmangkbutterfield,202-225-3354,H4NC01046,G.,3701,/m/03g_pq,400616,20340,B001251,,True,Butterfield,,K.,32.0,5.12,2018,ocd-division/country:us/state:nc/cd:1,2080 Rayburn House Office Building,D,202-225-3101,,16,Rep.,NC,Representative,0.0,625.0,GKButterfield,https://butterfield.house.gov/,95.95,41077,GKBNC01,115
https://api.propublica.org/congress/v1/members/B001289.json,False,,N00035380,73486,1955-02-16,1,0.533,RepByrne,202-225-0562,H4AL01123,Bradley,0101,/m/09g6kty,412601,21376,B001289,,True,Byrne,,,2.0,0.32,2018,ocd-division/country:us/state:al/cd:1,119 Cannon House Office Building,R,202-225-4931,https://byrne.house.gov/rss.xml,6,Rep.,AL,Representative,0.0,625.0,RepByrne,https://byrne.house.gov/,98.07,27584,,115
https://api.propublica.org/congress/v1/members/C000059.json,False,,N00007099,26709,1953-06-08,42,0.346,RepKenCalvert,202-225-2004,H2CA37023,Ken,0642,/m/024xl1,400057,29323,C000059,,True,Calvert,,,6.0,0.96,2018,ocd-division/country:us/state:ca/cd:42,2205 Rayburn House Office Building,R,202-225-1986,https://calvert.house.gov/news/rss.aspx,26,Rep.,CA,Representative,0.0,625.0,KenCalvert,https://calvert.house.gov/,96.61,26777,RepKenCalvert,115
https://api.propublica.org/congress/v1/members/C001037.json,False,http://capuano.house.gov/contact/email.shtml,N00000267,56760,1952-01-09,7,-0.579,RepMichaelCapuano,202-225-9322,H8MA08071,Michael,2507,/m/028vsm,400063,29919,C001037,,True,Capuano,,E.,2.0,0.32,2018,ocd-division/country:us/state:ma/cd:7,1414 Longworth HOB,D,202-225-5111,,20,Rep.,MA,Representative,1.0,621.0,RepMikeCapuano,http://capuano.house.gov/,94.35,18883,RepMikeCapuano,115
https://api.propublica.org/congress/v1/members/C001112.json,False,,N00037015,104728,1964-11-18,24,,repsaludcarbajal,,H6CA24303,Salud,0624,/g/11c2q53dct,412686,,C001112,,True,Carbajal,,,1.0,0.16,2018,ocd-division/country:us/state:ca/cd:24,212 Cannon House Office Building,D,202-225-3601,,2,Rep.,CA,Representative,0.0,625.0,RepCarbajal,https://carbajal.house.gov/,93.91,81569,,115
https://api.propublica.org/congress/v1/members/C001097.json,False,,N00033373,63934,1963-03-31,29,-0.366,repcardenas,202-225-0819,H2CA28113,Tony,0629,/m/0cgzsw,412517,21309,C001097,,True,Cardenas,,,9.0,1.44,2018,ocd-division/country:us/state:ca/cd:29,1510 Longworth House Office Building,D,202-225-6131,https://cardenas.house.gov/rss.xml,6,Rep.,CA,Representative,0.0,625.0,RepCardenas,https://cardenas.house.gov/,94.97,9754,repcardenas,115
https://api.propublica.org/congress/v1/members/C001072.json,False,,N00029513,1027364,1974-10-16,7,-0.428,CongressmanAndreCarson,202-225-5633,H8IN07184,André,1807,/m/03qcvz1,412258,20757,C001072,,True,Carson,,,16.0,2.56,2018,ocd-division/country:us/state:in/cd:7,2135 Rayburn House Office Building,D,202-225-4011,https://carson.house.gov/rss.xml,12,Rep.,IN,Representative,0.0,625.0,RepAndreCarson,https://carson.house.gov/,95.07,84917,repandrecarson,115
https://api.propublica.org/congress/v1/members/C001051.json,False,,N00025095,1004257,1941-11-06,31,0.468,judgecarter,202-225-5886,H2TX31044,John,4831,/m/03whyr,400068,20356,C001051,,True,Carter,,,5.0,0.8,2018,ocd-division/country:us/state:tx/cd:31,2110 Rayburn House Office Building,R,202-225-3864,https://carter.house.gov/common/rss/?rss=40,16,Rep.,TX,Representative,0.0,625.0,JudgeCarter,https://carter.house.gov/,96.94,49296,repjohncarter,115
https://api.propublica.org/congress/v1/members/C001103.json,False,,N00035346,76158,1957-09-06,1,0.551,congressmanbuddycarter,202-226-2269,H4GA01039,Buddy,1301,/m/0w32xj9,412622,21513,C001103,,True,Carter,,,22.0,3.52,2018,ocd-division/country:us/state:ga/cd:1,432 Cannon House Office Building,R,202-225-5831,,4,Rep.,GA,Representative,0.0,625.0,RepBuddyCarter,https://buddycarter.house.gov/,94.69,32085,,115
https://api.propublica.org/congress/v1/members/C001090.json,False,,N00034128,79865,1961-05-01,17,-0.405,CongressmanMattCartwright,570-341-1055,H2PA17079,Matt,4217,/m/0j_6b9d,412571,21358,C001090,,True,Cartwright,,,2.0,0.32,2018,ocd-division/country:us/state:pa/cd:17,1034 Longworth House Office Building,D,202-225-5546,https://cartwright.house.gov/rss.xml,6,Rep.,PA,Representative,0.0,625.0,RepCartwright,https://cartwright.house.gov/,95.02,136236,,115
