api_uri,at_large,contact_form,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,leadership_role,middle_name,missed_votes,missed_votes_pct,ocd_id,office,party,phone,rss_url,seniority,short_title,state,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account,session
https://api.propublica.org/congress/v1/members/B000072.json,False,,,,1948-05-22,6,,,,,Richard,2206,,400012,15400,B000072,,False,Baker,,Hugh,70,5.77,ocd-division/country:us/state:la/cd:6,,R,,,20,Rep.,LA,Representative,0,1214,,,95.28,,,109
https://api.propublica.org/congress/v1/members/B001230.json,False,,N00004367,57884,1962-02-11,2,,TammyBaldwin,,,Tammy,5502,/m/024v02,400013,29940,B001230,,False,Baldwin,,,1,0.08,ocd-division/country:us/state:wi/cd:2,,D,,https://www.baldwin.senate.gov/rss/feeds/?type=all,8,Rep.,WI,Representative,0,1214,SenatorBaldwin,https://www.baldwin.senate.gov/,92.33,3470,witammybaldwin,109
https://api.propublica.org/congress/v1/members/B001239.json,False,,,1003613,1961-02-14,3,,,,,J.,4503,,400016,20347,B001239,,False,Barrett,,Gresham,31,2.55,ocd-division/country:us/state:sc/cd:3,,R,,,4,Rep.,SC,Representative,2,1214,greshambarrett,,90.03,,Repgreshambarrett,109
https://api.propublica.org/congress/v1/members/B001252.json,False,,,1012025,1955-10-31,12,,CongressmanJohnBarrow,,,John,1312,/m/056gyc,400628,20507,B001252,,False,Barrow,,,18,1.48,ocd-division/country:us/state:ga/cd:12,,D,,,2,Rep.,GA,Representative,1,1214,RepJohnBarrow,http://barrow.house.gov,81.35,,RepJohnBarrow,109
https://api.propublica.org/congress/v1/members/B000208.json,False,,,27026,1926-06-03,6,,,,,Roscoe,2406,/m/025k82,400017,29356,B000208,,False,Bartlett,,G.,6,0.49,ocd-division/country:us/state:md/cd:6,,R,,,14,Rep.,MD,Representative,6,1214,,,84.93,,RepRoscoeBartlett,109
https://api.propublica.org/congress/v1/members/B000213.json,False,,N00005656,5248,1949-09-15,6,,RepJoeBarton,,,Joe,4806,/m/03rspq,400018,15085,B000213,,False,Barton,,L.,75,6.18,ocd-division/country:us/state:tx/cd:6,,R,,,22,Rep.,TX,Representative,0,1214,RepJoeBarton,https://joebarton.house.gov/,92.27,27082,repjoebarton,109
https://api.propublica.org/congress/v1/members/B000220.json,False,,,37079,1952-01-08,2,,,,,Charles,3302,/m/02vypx,400019,29538,B000220,,False,Bass,,F.,18,1.48,ocd-division/country:us/state:nh/cd:2,,R,,,12,Rep.,NH,Representative,0,1214,RepCharlesBass,,87.21,,,109
https://api.propublica.org/congress/v1/members/B001253.json,False,,,,1962-01-22,8,,,,,Melissa,1708,/m/03xjjx,400631,20509,B001253,,False,Bean,,,10,0.82,ocd-division/country:us/state:il/cd:8,,D,,,2,Rep.,IL,Representative,0,1214,,,84.14,,,109
https://api.propublica.org/congress/v1/members/B001240.json,False,,,,1948-09-22,7,,,,,Bob,0807,,400020,20312,B001240,,False,Beauprez,,,72,5.93,ocd-division/country:us/state:co/cd:7,,R,,,4,Rep.,CO,Representative,0,1214,,,92.47,,,109
https://api.propublica.org/congress/v1/members/B000287.json,False,,,26567,1958-01-26,31,,XavierBecerra,,,Xavier,0631,/m/024trk,400021,29316,B000287,,False,Becerra,,,74,6.1,ocd-division/country:us/state:ca/cd:31,,D,,https://becerra.house.gov/rss/press-releases.xml,14,Rep.,CA,Representative,1,1214,RepBecerra,http://becerra.house.gov,95.44,,XavierBecerra,109
https://api.propublica.org/congress/v1/members/B001231.json,False,,,,1951-01-20,1,,,,,Shelley,3201,/m/025h7j,400024,29922,B001231,,False,Berkley,,,62,5.11,ocd-division/country:us/state:nv/cd:1,,D,,,8,Rep.,NV,Representative,0,1214,repberkley,,92.01,,ShelleyBerkley,109
https://api.propublica.org/congress/v1/members/B000410.json,False,,,1592,1941-04-15,28,,,,,Howard,0628,,400025,15004,B000410,,False,Berman,,L.,86,7.08,ocd-division/country:us/state:ca/cd:28,,D,,,24,Rep.,CA,Representative,0,1214,RepHowardBerman,,94.59,,RepHowardBerman,109
https://api.propublica.org/congress/v1/members/B000420.json,False,,,45115,1942-08-27,1,,,,,Marion,0501,,400026,29702,B000420,,False,Berry,,,5,0.41,ocd-division/country:us/state:ar/cd:1,,D,,,10,Rep.,AR,Representative,0,1214,,,83.37,,CongressmanBerry,109
https://api.propublica.org/congress/v1/members/B001232.json,False,,,57890,1937-08-15,13,,,,,Judy,1713,/m/0256wq,400027,29912,B001232,,False,Biggert,,,10,0.82,ocd-division/country:us/state:il/cd:13,,R,,,8,Rep.,IL,Representative,2,1214,JudyBiggert,,89.78,,JudyBiggert,109
https://api.propublica.org/congress/v1/members/B000461.json,False,,,36554,1951-01-28,50,,,,,Brian,0650,,400570,29508,B000461,,False,Bilbray,,P.,6,2.09,ocd-division/country:us/state:ca/cd:50,,R,,,2,Rep.,CA,Representative,0,287,BilbrayCA50,,89.68,,,109
https://api.propublica.org/congress/v1/members/B000463.json,False,,,,1930-07-16,9,,,,,Michael,1209,,400028,15005,B000463,,False,Bilirakis,,,49,4.04,ocd-division/country:us/state:fl/cd:9,,R,,,24,Rep.,FL,Representative,0,1214,,,91.85,,,109
https://api.propublica.org/congress/v1/members/B001250.json,False,,N00025292,1003621,1951-07-13,1,,RepRobBishop,,,Rob,4901,/m/02tn41,400029,20357,B001250,,False,Bishop,,,65,5.35,ocd-division/country:us/state:ut/cd:1,,R,,https://robbishop.house.gov/news/rss.aspx,4,Rep.,UT,Representative,0,1214,RepRobBishop,https://robbishop.house.gov/,93.3,50544,CongressmanBishop,109
https://api.propublica.org/congress/v1/members/B001242.json,False,,,1003587,1950-06-01,1,,RepTimBishop,,,Timothy,3601,,400031,20338,B001242,,False,Bishop,,H.,21,1.73,ocd-division/country:us/state:ny/cd:1,,D,,,4,Rep.,NY,Representative,1,1214,TimBishopNY,http://timbishop.house.gov,95.22,,timbishop01,109
https://api.propublica.org/congress/v1/members/B000490.json,False,,N00002674,26194,1947-02-04,2,,sanfordbishop,,,Sanford,1302,/m/02554k,400030,29339,B000490,,False,Bishop Jr.,,D.,46,3.79,ocd-division/country:us/state:ga/cd:2,,D,,https://bishop.house.gov/rss.xml,14,Rep.,GA,Representative,0,1214,SanfordBishop,https://bishop.house.gov/,85.53,26817,RepSanfordBishop,109
https://api.propublica.org/congress/v1/members/B001243.json,False,,N00003105,31226,1952-06-06,7,,marshablackburn,,,Marsha,4707,/m/01fnkt,400032,20351,B001243,,False,Blackburn,,,12,0.99,ocd-division/country:us/state:tn/cd:7,,R,,https://blackburn.house.gov/news/rss.aspx,4,Rep.,TN,Representative,0,1214,MarshaBlackburn,https://blackburn.house.gov/,90.93,25186,RepMarshaBlackburn,109
https://api.propublica.org/congress/v1/members/B000574.json,False,,N00007727,43809,1948-08-16,3,,,,,Earl,4103,/m/033tw8,400033,29588,B000574,,False,Blumenauer,,,67,5.52,ocd-division/country:us/state:or/cd:3,,D,,,12,Rep.,OR,Representative,1,1214,BlumenauerMedia,https://blumenauer.house.gov/,90.67,367,RepBlumenauer,109
https://api.propublica.org/congress/v1/members/B000575.json,False,,N00005195,45465,1950-01-10,7,,SenatorBlunt,,,Roy,2907,/m/034fn4,400034,29735,B000575,,False,Blunt,,,35,2.88,ocd-division/country:us/state:mo/cd:7,,R,,https://www.blunt.senate.gov/public/?a=RSS.Feed,10,Rep.,MO,Representative,0,1214,RoyBlunt,https://www.blunt.senate.gov/public/,95.67,418,SenatorBlunt,109
https://api.propublica.org/congress/v1/members/B000586.json,False,,,,1936-09-28,24,,,,,Sherwood,3624,,400035,15006,B000586,,False,Boehlert,,L.,43,3.54,ocd-division/country:us/state:ny/cd:24,,R,,,24,Rep.,NY,Representative,0,1214,,,85.74,,,109
https://api.propublica.org/congress/v1/members/B000589.json,False,,,16740,1949-11-17,8,,SpeakerJohnBoehner,,,John,3908,/m/039rwf,400036,15806,B000589,,False,Boehner,,A.,30,2.47,ocd-division/country:us/state:oh/cd:8,,R,,,16,Rep.,OH,Representative,0,1214,SpeakerBoehner,http://boehner.house.gov,95.69,,johnboehner,109
https://api.propublica.org/congress/v1/members/B000617.json,False,,,,1954-01-02,23,,,,,Henry,4823,,400037,39302,B000617,,False,Bonilla,,,13,1.07,ocd-division/country:us/state:tx/cd:23,,R,,,14,Rep.,TX,Representative,0,1214,,,95.17,,,109
https://api.propublica.org/congress/v1/members/B001244.json,False,,,1003546,1959-11-19,1,,jobonner,,,Jo,0101,,400038,20300,B001244,,False,Bonner,,,29,2.39,ocd-division/country:us/state:al/cd:1,,R,,,4,Rep.,AL,Representative,0,1214,repjobonner,http://bonner.house.gov/,95.27,,JoBonner,109
https://api.propublica.org/congress/v1/members/B001228.json,False,,,,1961-10-24,45,,,,,Mary,0645,/m/024xmf,400039,29775,B001228,,False,Bono Mack,,,75,6.18,ocd-division/country:us/state:ca/cd:45,,R,,,10,Rep.,CA,Representative,0,1214,Rep_BonoMack,,91.31,,,109
https://api.propublica.org/congress/v1/members/B001236.json,False,,N00013873,92069,1950-12-10,3,,JohnBoozman,,,John,0503,/m/024s3v,400040,20101,B001236,,False,Boozman,,,36,2.97,ocd-division/country:us/state:ar/cd:3,,R,,https://www.boozman.senate.gov/public/index.cfm/rss/feed,6,Rep.,AR,Representative,0,1214,JohnBoozman,https://www.boozman.senate.gov/public/,95.33,27958,BoozmanPressOffice,109
https://api.propublica.org/congress/v1/members/B001245.json,True,,N00024866,1003568,1933-05-31,At-Large,,madeleine.bordallo,,,Madeleine,6698,/m/01s_xp,400041,70701,B001245,,False,Bordallo,,Z.,0,0.0,ocd-division/country:us/state:gu/cd:79,,D,,,4,Del.,GU,Delegate,0,0,,https://bordallo.house.gov/,0.0,1751,,109
https://api.propublica.org/congress/v1/members/B001254.json,False,,,1013053,1973-08-02,2,,,,,Dan,4002,/m/04bbc1,400645,20523,B001254,,False,Boren,,,30,2.47,ocd-division/country:us/state:ok/cd:2,,D,,,2,Rep.,OK,Representative,0,1214,,,76.1,,,109
https://api.propublica.org/congress/v1/members/B000652.json,False,,,45520,1934-01-10,3,,,,,Leonard,1903,/m/025b6f,400042,29721,B000652,,False,Boswell,,L.,147,12.11,ocd-division/country:us/state:ia/cd:3,,D,,,10,Rep.,IA,Representative,0,1214,LeonardBoswell,,87.07,,RepLeonardBoswell,109
https://api.propublica.org/congress/v1/members/B000657.json,False,,,6736,1946-08-01,9,,,,,Rick,5109,/m/01_k5m,400043,15009,B000657,,False,Boucher,,,44,3.62,ocd-division/country:us/state:va/cd:9,,D,,,24,Rep.,VA,Representative,0,1214,,,88.03,,,109
https://api.propublica.org/congress/v1/members/B001255.json,False,,,1013047,1956-02-21,7,,RepBoustany,,,Charles,2207,/m/04wdx3,400636,20514,B001255,,False,Boustany Jr.,,,27,2.22,ocd-division/country:us/state:la/cd:7,,R,,https://boustany.house.gov/common/rss/index.cfm?rss=82,2,Rep.,LA,Representative,0,1214,RepBoustany,http://boustany.house.gov,94.95,,boustanyla07,109
https://api.propublica.org/congress/v1/members/B000716.json,False,,,46164,1945-06-06,2,,,,,Allen,1202,,400044,29713,B000716,,False,Boyd,,,61,5.02,ocd-division/country:us/state:fl/cd:2,,D,,,10,Rep.,FL,Representative,2,1214,,,83.26,,,109
https://api.propublica.org/congress/v1/members/B001246.json,False,,,,1952-10-20,1,,,,,Jeb,3301,,400045,20335,B001246,,False,Bradley,,E.,2,0.16,ocd-division/country:us/state:nh/cd:1,,R,,,4,Rep.,NH,Representative,0,1214,,,86.96,,,109
https://api.propublica.org/congress/v1/members/B001227.json,False,,N00001619,55227,1945-04-07,1,,RepRobertBrady,,,Robert,4201,/m/03tq5z,400047,29777,B001227,,False,Brady,,A.,70,5.77,ocd-division/country:us/state:pa/cd:1,,D,,https://brady.house.gov/rss.xml,10,Rep.,PA,Representative,0,1214,RepBrady,https://brady.house.gov/,92.22,2519,BradyPA01,109
https://api.propublica.org/congress/v1/members/B000755.json,False,,N00005883,45749,1955-04-11,8,,kevinbrady,,,Kevin,4808,/m/03tq00,400046,29760,B000755,,False,Brady,,,74,6.1,ocd-division/country:us/state:tx/cd:8,,R,,,10,Rep.,TX,Representative,0,1214,RepKevinBrady,https://kevinbrady.house.gov/,93.51,361,KBrady8,109
https://api.propublica.org/congress/v1/members/B000911.json,False,,,26192,1946-11-11,3,,congresswomanbrown,,,Corrine,1203,/m/0251xd,400048,29328,B000911,,False,Brown,,,148,12.19,ocd-division/country:us/state:fl/cd:3,,D,,https://corrinebrown.house.gov/rss.xml,14,Rep.,FL,Representative,0,1214,RepCorrineBrown,https://corrinebrown.house.gov,94.84,,CongresswomanBrown,109
https://api.propublica.org/congress/v1/members/B000944.json,False,,N00003535,5051,1952-11-09,13,,,,,Sherrod,3913,/m/034s80,400050,29389,B000944,,False,Brown,,,81,6.67,ocd-division/country:us/state:oh/cd:13,,D,,https://www.brown.senate.gov/rss/feeds/?type=all&,14,Rep.,OH,Representative,0,1214,SenSherrodBrown,https://www.brown.senate.gov/,93.73,27018,SherrodBrownOhio,109
https://api.propublica.org/congress/v1/members/B001235.json,False,,,1000221,1935-12-20,1,,,,,Henry,4501,/m/03tpvc,400049,20137,B001235,,False,Brown Jr.,,E.,57,4.7,ocd-division/country:us/state:sc/cd:1,,R,,,6,Rep.,SC,Representative,0,1214,,,95.42,,CongressmanBrown,109
https://api.propublica.org/congress/v1/members/B001247.json,False,,,1003557,1943-10-05,5,,,,,Ginny,1205,/m/0251yt,400051,20313,B001247,,False,Brown-Waite,,,84,6.92,ocd-division/country:us/state:fl/cd:5,,R,,,4,Rep.,FL,Representative,0,1214,,,89.2,,RepGinnyBrownWaite,109
https://api.propublica.org/congress/v1/members/B001248.json,False,,N00025219,1003620,1950-12-23,26,,michaelcburgess,,,Michael,4826,/m/03tq8_,400052,20355,B001248,,False,Burgess,,C.,13,1.07,ocd-division/country:us/state:tx/cd:26,,R,,https://burgess.house.gov/news/rss.aspx,4,Rep.,TX,Representative,0,1214,MichaelCBurgess,https://burgess.house.gov/,93.09,50120,michaelcburgessmd,109
https://api.propublica.org/congress/v1/members/B001149.json,False,,,,1938-06-21,5,,,,,Dan,1805,/m/022r4p,400055,15013,B001149,,False,Burton,,,81,6.67,ocd-division/country:us/state:in/cd:5,,R,,,24,Rep.,IN,Representative,2,1214,RepDanBurton,,92.67,,CongressmanDanBurton,109
https://api.propublica.org/congress/v1/members/B001251.json,False,,N00027035,1013540,1947-04-27,1,,congressmangkbutterfield,,,G.,3701,/m/03g_pq,400616,20340,B001251,,False,Butterfield,,K.,26,2.14,ocd-division/country:us/state:nc/cd:1,,D,,,4,Rep.,NC,Representative,1,1214,GKButterfield,https://butterfield.house.gov/,93.69,41077,GKBNC01,109
https://api.propublica.org/congress/v1/members/B001203.json,False,,,26475,1958-11-26,4,,,,,Steve,1804,/m/02578l,400056,29350,B001203,,False,Buyer,,,91,7.5,ocd-division/country:us/state:in/cd:4,,R,,,14,Rep.,IN,Representative,0,1214,,,93.86,,sbuyer,109
https://api.propublica.org/congress/v1/members/C000059.json,False,,N00007099,26709,1953-06-08,44,,RepKenCalvert,,,Ken,0644,/m/024xl1,400057,29323,C000059,,False,Calvert,,,33,2.72,ocd-division/country:us/state:ca/cd:44,,R,,https://calvert.house.gov/news/rss.aspx,14,Rep.,CA,Representative,0,1214,KenCalvert,https://calvert.house.gov/,96.27,26777,RepKenCalvert,109
https://api.propublica.org/congress/v1/members/C000071.json,False,,,23039,1953-07-09,4,,repdavecamp,,,Dave,2604,/m/03l8yr,400058,29124,C000071,,False,Camp,,,43,3.54,ocd-division/country:us/state:mi/cd:4,,R,,,16,Rep.,MI,Representative,0,1214,RepDaveCamp,http://camp.house.gov,95.56,,DaveCampYT,109
https://api.propublica.org/congress/v1/members/C001064.json,False,,,1019004,1955-07-19,48,,JohnCampbell,,,John,0648,/m/05tpk9,412011,20539,C001064,,False,Campbell,,,17,2.85,ocd-division/country:us/state:ca/cd:48,,R,,,2,Rep.,CA,Representative,0,596,RepJohnCampbell,http://www.campbell.house.gov,88.6,,RepJohnCampbellCA48,109
https://api.propublica.org/congress/v1/members/C000116.json,False,,,,1950-10-20,3,,,,,Christopher,4903,,400059,29766,C000116,,False,Cannon,,B.,104,8.6,ocd-division/country:us/state:ut/cd:3,,R,,,10,Rep.,UT,Representative,0,1209,,,93.03,,,109
https://api.propublica.org/congress/v1/members/C001046.json,False,,,87402,1963-06-06,7,,,,,Eric,5107,/m/027z_f,400060,20144,C001046,,False,Cantor,,,24,1.98,ocd-division/country:us/state:va/cd:7,,R,,,6,Rep.,VA,Representative,0,1214,,http://cantor.house.gov/,94.79,,EricCantor,109
https://api.propublica.org/congress/v1/members/C001047.json,False,,N00009771,83737,1953-11-26,2,,senshelley,,,Shelley,5402,/m/024pwq,400061,20146,C001047,,False,Capito,,Moore,26,2.14,ocd-division/country:us/state:wv/cd:2,,R,,,6,Rep.,WV,Representative,0,1214,SenCapito,https://www.capito.senate.gov/,92.68,11701,UCbiXdR4XQ3vD9Xp5lfR9QXw,109
https://api.propublica.org/congress/v1/members/C001036.json,False,,,54075,1938-01-10,23,,loiscapps,,,Lois,0623,/m/024tfg,400062,29774,C001036,,False,Capps,,,33,2.72,ocd-division/country:us/state:ca/cd:23,,D,,http://capps.house.gov/rss.xml,10,Rep.,CA,Representative,0,1214,RepLoisCapps,http://capps.house.gov,94.58,,reploiscapps,109
https://api.propublica.org/congress/v1/members/C001037.json,False,,N00000267,56760,1952-01-09,8,,RepMichaelCapuano,,H8MA08071,Michael,2508,/m/028vsm,400063,29919,C001037,,False,Capuano,,E.,32,2.64,ocd-division/country:us/state:ma/cd:8,,D,,,8,Rep.,MA,Representative,13,1214,RepMikeCapuano,http://capuano.house.gov/,89.76,18883,RepMikeCapuano,109
https://api.propublica.org/congress/v1/members/C000141.json,False,,N00001955,4004,1943-10-05,3,,senatorbencardin,,,Benjamin,2403,/m/025k3k,400064,15408,C000141,,False,Cardin,,L.,48,3.95,ocd-division/country:us/state:md/cd:3,,D,,,20,Rep.,MD,Representative,0,1214,SenatorCardin,https://www.cardin.senate.gov/,95.8,26888,senatorcardin,109
https://api.propublica.org/congress/v1/members/C001050.json,False,,,87444,1959-03-31,18,,,,,Dennis,0618,,400065,20306,C001050,,False,Cardoza,,,51,4.2,ocd-division/country:us/state:ca/cd:18,,D,,,4,Rep.,CA,Representative,0,1214,RepCardoza,,86.93,,,109
https://api.propublica.org/congress/v1/members/C001060.json,False,,,1003284,1958-07-10,3,,,,,Russ,2903,/m/04cb6p,400638,20516,C001060,,False,Carnahan,,,9,0.74,ocd-division/country:us/state:mo/cd:3,,D,,,2,Rep.,MO,Representative,0,1214,RepCarnahan,,94.36,,congressmancarnahan,109
https://api.propublica.org/congress/v1/members/C000191.json,False,,,,1938-07-08,7,,,,,Julia,1807,,400067,29720,C000191,,False,Carson,,M.,97,7.99,ocd-division/country:us/state:in/cd:7,,D,,,10,Rep.,IN,Representative,3,1214,,,94.27,,,109
https://api.propublica.org/congress/v1/members/C001051.json,False,,N00025095,1004257,1941-11-06,31,,judgecarter,,,John,4831,/m/03whyr,400068,20356,C001051,,False,Carter,,,38,3.13,ocd-division/country:us/state:tx/cd:31,,R,,https://carter.house.gov/common/rss/?rss=40,4,Rep.,TX,Representative,0,1214,JudgeCarter,https://carter.house.gov/,95.15,49296,repjohncarter,109
https://api.propublica.org/congress/v1/members/C001055.json,False,,,,1952-09-27,2,,,,,Ed,1502,,400069,20322,C001055,,False,Case,,,87,7.17,ocd-division/country:us/state:hi/cd:2,,D,,,4,Rep.,HI,Representative,0,1214,,,86.87,,,109
https://api.propublica.org/congress/v1/members/C000243.json,True,,,70,1939-07-02,At-Large,,,,,Michael,1000,,400070,29327,C000243,,False,Castle,,N.,50,4.12,ocd-division/country:us/state:de/cd:1,,R,,,14,Rep.,DE,Representative,0,1214,repmikecastle,,84.88,,mncastle,109
https://api.propublica.org/congress/v1/members/C000266.json,False,,N00003689,36705,1953-01-22,1,,RepSteveChabot,,,Steven,3901,/m/0343vk,400071,29550,C000266,,False,Chabot,,J.,15,1.24,ocd-division/country:us/state:oh/cd:1,,R,,,12,Rep.,OH,Representative,1,1214,RepSteveChabot,https://chabot.house.gov/,89.07,21790,congressmanchabot,109
https://api.propublica.org/congress/v1/members/C001058.json,False,,,1007734,1959-09-12,6,,,,,Ben,2106,/m/02tvfc,400442,20326,C001058,,False,Chandler,,,16,1.32,ocd-division/country:us/state:ky/cd:6,,D,,,4,Rep.,KY,Representative,0,1214,,,87.65,,,109
https://api.propublica.org/congress/v1/members/C001052.json,False,,,,1962-02-24,2,,,,,Chris,1802,,400072,20324,C001052,,False,Chocola,,,10,0.82,ocd-division/country:us/state:in/cd:2,,R,,,4,Rep.,IN,Representative,0,1214,,,91.11,,,109
https://api.propublica.org/congress/v1/members/C000380.json,True,,,48879,1945-09-19,At-Large,,138013351189,,,Donna,7898,,400073,70501,C000380,,False,Christensen,,M.C.,0,0.0,ocd-division/country:us/state:vi/cd:79,,D,,,10,Del.,VI,Delegate,0,0,DelegateDonna,http://donnachristensen.house.gov,0.0,,delegatedonna,109
https://api.propublica.org/congress/v1/members/C001049.json,False,,N00012460,88332,1956-07-27,1,,109135405838588,,,William,2901,/m/024vjr,400074,20147,C001049,,False,Clay,,Lacy,107,8.81,ocd-division/country:us/state:mo/cd:1,,D,,,6,Rep.,MO,Representative,2,1214,,https://lacyclay.house.gov/,91.87,8967,WilliamLacyClay,109
https://api.propublica.org/congress/v1/members/C001061.json,False,,N00026790,10933,1944-10-26,5,,emanuelcleaverii,,,Emanuel,2905,/m/04cbbm,400639,20517,C001061,,False,Cleaver II,,,43,3.54,ocd-division/country:us/state:mo/cd:5,,D,,https://cleaver.house.gov/rss.xml,2,Rep.,MO,Representative,0,1214,RepCleaver,https://cleaver.house.gov/,93.77,39507,repcleaver,109
https://api.propublica.org/congress/v1/members/C000537.json,False,,N00002408,21607,1940-07-21,6,,jameseclyburn,,,James,4506,/m/03c469,400075,39301,C000537,,False,Clyburn,,E.,34,2.8,ocd-division/country:us/state:sc/cd:6,,D,,https://clyburn.house.gov/rss.xml,14,Rep.,SC,Representative,0,1214,Clyburn,http://clyburn.house.gov/,94.41,27066,repjamesclyburn,109
https://api.propublica.org/congress/v1/members/C000556.json,False,,,6961,1931-03-18,6,,HowardCoble6,,,Howard,3706,/m/0263k5,400076,15092,C000556,,False,Coble,,,39,3.21,ocd-division/country:us/state:nc/cd:6,,R,,,22,Rep.,NC,Representative,0,1214,HowardCoble,http://coble.house.gov,89.96,,,109
https://api.propublica.org/congress/v1/members/C001053.json,False,,N00025726,1003609,1949-04-28,4,,TomColeOK04,,,Tom,4004,/m/03tqb0,400077,20344,C001053,,False,Cole,,,25,2.06,ocd-division/country:us/state:ok/cd:4,,R,,https://cole.house.gov/rss.xml,4,Rep.,OK,Representative,0,1214,TomColeOK04,https://cole.house.gov/,95.46,46034,reptomcole,109
https://api.propublica.org/congress/v1/members/C001062.json,False,,N00026041,1004595,1948-06-11,11,,mike.conaway,,,K.,4811,/m/04cmt7,400655,20531,C001062,,False,Conaway,,Michael,48,3.95,ocd-division/country:us/state:tx/cd:11,,R,,,2,Rep.,TX,Representative,0,1214,ConawayTX11,https://conaway.house.gov/,94.34,49935,mikeconaway11,109
https://api.propublica.org/congress/v1/members/C000714.json,False,,N00004029,1824,1929-05-16,14,,CongressmanConyers,,,John,2614,/m/02hy5d,400080,10713,C000714,,False,Conyers Jr.,,,47,3.87,ocd-division/country:us/state:mi/cd:14,,D,,https://conyers.house.gov/rss.xml,42,Rep.,MI,Representative,0,1214,RepJohnConyers,https://conyers.house.gov/,89.55,26904,JCMI14,109
https://api.propublica.org/congress/v1/members/C000754.json,False,,N00003132,1201,1954-06-19,5,,JimCooper,,,Jim,4705,/m/03tm2p,400081,15019,C000754,,False,Cooper,,,29,2.39,ocd-division/country:us/state:tn/cd:5,,D,,https://cooper.house.gov/rss.xml,4,Rep.,TN,Representative,0,1214,RepJimCooper,https://cooper.house.gov/,83.46,48891,RepJimCooper,109
