api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,leadership_role,lis_id,middle_name,missed_votes,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,title,total_present,total_votes,twitter_account,url,votesmart_id,youtube_account,session
https://api.propublica.org/congress/v1/members/E000236.json,,,,1925-10-16,,,,,Daniel,,403920,15105,E000236,,False,Evans,,,Jackson,,ocd-division/country:us/state:wa,,R,,,1,4,Sen.,WA,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/E000284.json,,,,1921-08-09,,,,,J. James,,403962,14704,E000284,,False,Exon,,S129,,,ocd-division/country:us/state:ne,,D,,,2,9,Sen.,NE,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/F000268.json,,,,1924-09-08,,,,,Wendell,,404219,14302,F000268,,False,Ford,,S033,H.,,ocd-division/country:us/state:ky,,D,,,3,13,Sen.,KY,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/F000329.json,,,,1940-10-06,,,,,Wyche,,404277,14467,F000329,,False,Fowler,,S183,,,ocd-division/country:us/state:ga,,D,,,3,1,Sen.,GA,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/G000072.json,,,,1932-10-12,,,,,Edwin,,404444,14303,G000072,,False,Garn,,S034,Jacob,,ocd-division/country:us/state:ut,,R,,,3,13,Sen.,UT,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/G000236.json,,,,1921-07-18,,,,,John,,404598,14304,G000236,,False,Glenn Jr.,,S035,H.,,ocd-division/country:us/state:oh,,D,,,3,13,Sen.,OH,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/G000321.json,,,,1948-03-31,,,,,Albert,,404679,14423,G000321,,False,Gore,,S170,Arnold,,ocd-division/country:us/state:tn,,D,,,2,3,Sen.,TN,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/G000352.json,,,,1936-11-09,,,,,Bob,,300046,15502,G000352,,False,Graham,,S199,,,ocd-division/country:us/state:fl,,D,,,3,1,Sen.,FL,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/G000365.json,,,,1942-07-08,,,,,Phil,,300159,14628,G000365,,False,Gramm,,S171,,,ocd-division/country:us/state:tx,,R,,,2,3,Sen.,TX,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/G000386.json,,N00001758,1167,1933-09-17,,grassley,,,Charles,/m/020ymy,300048,14226,G000386,,False,Grassley,,S153,E.,,ocd-division/country:us/state:ia,,R,,https://www.grassley.senate.gov/?q=rss.xml,3,7,Sen.,IA,,"Senator, 3rd Class",,,ChuckGrassley,https://www.grassley.senate.gov/,53293,senchuckgrassley,100
https://api.propublica.org/congress/v1/members/H000206.json,,,2005,1939-11-19,,tomharkin,,,Tom,/m/020ynq,300051,14230,H000206,,False,Harkin,,S172,,,ocd-division/country:us/state:ia,,D,,,2,3,Sen.,IA,,"Senator, 2nd Class",,,SenatorHarkin,http://www.harkin.senate.gov,,SenatorTomHarkin,100
https://api.propublica.org/congress/v1/members/H000338.json,,N00009869,189,1934-03-22,,senatororrinhatch,,,Orrin,/m/016mj4,300052,14503,H000338,,False,Hatch,,S118,G.,,ocd-division/country:us/state:ut,,R,,https://www.hatch.senate.gov/public/index.cfm/rss/feed,1,11,Sen.,UT,,"Senator, 1st Class",,,SenOrrinHatch,https://www.hatch.senate.gov/,53352,SenatorOrrinHatch,100
https://api.propublica.org/congress/v1/members/H000343.json,,,,1922-07-12,,,,,Mark,,405212,11203,H000343,,False,Hatfield,,S044,Odom,,ocd-division/country:us/state:or,,R,,,2,21,Sen.,OR,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/H000439.json,,,,1928-11-30,,,,,Jacob,,405305,15102,H000439,,False,Hecht,,,Chic,,ocd-division/country:us/state:nv,,R,,,1,5,Sen.,NV,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/H000445.json,,,,1921-06-19,,,,,Howell,,405310,14705,H000445,,False,Heflin,,S130,Thomas,,ocd-division/country:us/state:al,,D,,,2,9,Sen.,AL,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/H000456.json,,,,1938-10-23,,,,,Henry,,405321,13050,H000456,,False,Heinz,,S115,John,,ocd-division/country:us/state:pa,,R,,,1,11,Sen.,PA,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/H000463.json,,,,1921-10-18,,,,,Jesse,,300154,14105,H000463,,False,Helms,,S046,,,ocd-division/country:us/state:nc,,R,,,2,15,Sen.,NC,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/H000725.json,,,,1922-01-01,,,,,Ernest,,300053,11204,H000725,,False,Hollings,,S047,F.,,ocd-division/country:us/state:sc,,D,,,3,21,Sen.,SC,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/H000951.json,,,,1940-10-09,,,,,Gordon,,405795,14706,H000951,,False,Humphrey,,S138,John,,ocd-division/country:us/state:nh,,R,,,2,9,Sen.,NH,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/I000025.json,,,2568,1924-09-07,,,,,Daniel,/m/021sv1,300056,4812,I000025,,False,Inouye,,S051,K.,,ocd-division/country:us/state:hi,,D,,,3,25,Sen.,HI,,"Senator, 3rd Class",,,daniel_inouye,,,,100
https://api.propublica.org/congress/v1/members/J000189.json,,,,1932-06-10,,,,,John,,406084,14107,J000189,,False,Johnston,,S054,Bennett,,ocd-division/country:us/state:la,,D,,,2,15,Sen.,LA,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/K000011.json,,,,1948-12-12,,,,,David,,406183,15504,K000011,,False,Karnes,,,Kemp,,ocd-division/country:us/state:ne,,R,,,1,1,Sen.,NE,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/K000017.json,,,,1932-07-29,,,,,Nancy,,406188,14708,K000017,,False,Kassebaum,,S140,Landon,,ocd-division/country:us/state:ks,,R,,,2,9,Sen.,KS,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/K000019.json,,,,1942-06-19,,,,,Robert,,406190,14242,K000019,,False,Kasten,,S155,Walter,,ocd-division/country:us/state:wi,,R,,,3,7,Sen.,WI,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/K000105.json,,,,1932-02-22,,,,,Edward,,300059,10808,K000105,,False,Kennedy,,S055,M.,,ocd-division/country:us/state:ma,,D,,,1,25,Sen.,MA,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/K000148.json,,,1485,1943-12-11,,,,,John,/m/0d3qd0,300060,15300,K000148,,False,Kerry,,S173,,,ocd-division/country:us/state:ma,,D,,,2,3,Sen.,MA,,"Senator, 2nd Class",,,,,,senatorkerry,100
https://api.propublica.org/congress/v1/members/L000123.json,,,2515,1924-01-23,,franklautenberg,,,Frank,/m/01wsvs,300064,14914,L000123,,False,Lautenberg,,S166,R.,,ocd-division/country:us/state:nj,,D,,,1,5,Sen.,NJ,,"Senator, 1st Class",,,franklautenberg,http://www.lautenberg.senate.gov/,,,100
https://api.propublica.org/congress/v1/members/L000174.json,,N00009918,1552,1940-03-31,,SenatorPatrickLeahy,,,Patrick,/m/0202kf,300065,14307,L000174,,False,Leahy,,S057,J.,,ocd-division/country:us/state:vt,,D,,,3,13,Sen.,VT,,"Senator, 3rd Class",,,SenatorLeahy,https://www.leahy.senate.gov/,53353,SenatorPatrickLeahy,100
https://api.propublica.org/congress/v1/members/L000261.json,,,2592,1934-06-28,,carllevin,,,Carl,/m/01xh6j,300066,14709,L000261,,False,Levin,,S131,,,ocd-division/country:us/state:mi,,D,,,2,9,Sen.,MI,,"Senator, 2nd Class",,,SenCarlLevin,http://www.levin.senate.gov,,SenCarlLevin,100
https://api.propublica.org/congress/v1/members/L000504.json,,,255,1932-04-04,,,,,Richard,/m/01d_bx,300070,14506,L000504,,False,Lugar,,S105,G.,,ocd-division/country:us/state:in,,R,,,1,11,Sen.,IN,,"Senator, 1st Class",,,senatorlugar,,,senatorlugar,100
https://api.propublica.org/congress/v1/members/M000250.json,,,,1916-10-08,,,,,Spark,,407268,10605,M000250,,False,Matsunaga,,S104,Masayuki,,ocd-division/country:us/state:hi,,D,,,1,11,Sen.,HI,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/M000303.json,,N00006424,7476,1936-08-29,,johnmccain,,,John,/m/0bymv,300071,15039,M000303,,False,McCain,,S197,,,ocd-division/country:us/state:az,,R,,https://www.mccain.senate.gov/public/?a=rss.feed,3,1,Sen.,AZ,,"Senator, 3rd Class",,,SenJohnMcCain,https://www.mccain.senate.gov/,53270,SenatorJohnMcCain,100
https://api.propublica.org/congress/v1/members/M000346.json,,,,1924-12-27,,,,,James,,407355,11029,M000346,,False,McClure,,S063,Albertus,,ocd-division/country:us/state:id,,R,,,2,15,Sen.,ID,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/M000355.json,,N00003389,2351,1942-02-20,,mitchmcconnell,,,Mitch,/m/01z6ls,300072,14921,M000355,,False,McConnell,,S174,,,ocd-division/country:us/state:ky,,R,,https://www.mcconnell.senate.gov/public/?a=RSS.Feed,2,3,Sen.,KY,,"Senator, 2nd Class",,,McConnellPress,https://www.mcconnell.senate.gov/,53298,,100
https://api.propublica.org/congress/v1/members/M000635.json,,,,1924-09-06,,,,,John,,407622,12039,M000635,,False,Melcher,,,,,ocd-division/country:us/state:mt,,D,,,1,11,Sen.,MT,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/M000678.json,,,,1917-06-04,,,,,Howard,,407663,14073,M000678,,False,Metzenbaum,,S114,Morton,,ocd-division/country:us/state:oh,,D,,,1,12,Sen.,OH,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/M000702.json,,,1396,1936-07-20,,SenatorMikulski,,,Barbara,/m/0206nm,300073,14440,M000702,,False,Mikulski,,S182,A.,,ocd-division/country:us/state:md,,D,,http://www.mikulski.senate.gov/rss/feeds/?press,3,1,Sen.,MD,,"Senator, 3rd Class",,,SenatorBarb,https://www.mikulski.senate.gov,,senatormikulski,100
https://api.propublica.org/congress/v1/members/M000811.json,,,,1933-08-20,,,,,George,,407786,14713,M000811,,False,Mitchell,,S144,John,,ocd-division/country:us/state:me,,D,,,1,7,Sen.,ME,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/M001054.json,,,,1927-03-16,,,,,Daniel,,400563,14508,M001054,,False,Moynihan,,S113,Patrick,,ocd-division/country:us/state:ny,,D,,,1,11,Sen.,NY,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/M001085.json,,,,1933-03-28,,,,,Frank,,300150,14908,M001085,,False,Murkowski,,S157,H.,,ocd-division/country:us/state:ak,,R,,,3,7,Sen.,AK,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/N000102.json,,,,1948-12-06,,,,,Don,,300079,14909,N000102,,False,Nickles,,S158,,,ocd-division/country:us/state:ok,,R,,,3,7,Sen.,OK,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/N000171.json,,,,1938-09-08,,,,,Samuel,,408252,14108,N000171,,False,Nunn,,S074,Augustus,,ocd-division/country:us/state:ga,,D,,,2,15,Sen.,GA,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/P000009.json,,,,1932-09-11,,,,,Robert,,408420,12107,P000009,,False,Packwood,,S075,William,,ocd-division/country:us/state:or,,R,,,3,19,Sen.,OR,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/P000193.json,,,,1918-11-22,,,,,Claiborne,,408597,10818,P000193,,False,Pell,,S078,de Borda,,ocd-division/country:us/state:ri,,D,,,2,27,Sen.,RI,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/P000513.json,,,,1942-03-29,,,,,Larry,,408898,14268,P000513,,False,Pressler,,S141,Lee,,ocd-division/country:us/state:sd,,R,,,2,9,Sen.,SD,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/P000553.json,,,,1915-11-11,,,,,William,,408937,7638,P000553,,False,Proxmire,,,,,ocd-division/country:us/state:wi,,D,,,1,30,Sen.,WI,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/P000556.json,,,,1934-08-29,,,,,David,,408939,10791,P000556,,False,Pryor,,S125,Hampton,,ocd-division/country:us/state:ar,,D,,,2,9,Sen.,AR,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/Q000007.json,,,,1947-02-04,,,,,James,,408970,14447,Q000007,,False,Quayle,,,Danforth,,ocd-division/country:us/state:in,,R,,,3,7,Sen.,IN,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/R000146.json,,,1683,1939-12-02,,SenatorReid,,,Harry,/m/0204x1,300082,15054,R000146,,False,Reid,,S198,,,ocd-division/country:us/state:nv,,D,,http://www.reid.senate.gov/press_releases/feed,3,1,Sen.,NV,,"Senator, 3rd Class",,,SenatorReid,http://www.reid.senate.gov,,SenatorReid,100
https://api.propublica.org/congress/v1/members/R000249.json,,,,1938-02-04,,,,,Donald,,409225,11043,R000249,,False,Riegle,,S107,Wayne,,ocd-division/country:us/state:mi,,D,,,1,11,Sen.,MI,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/R000361.json,,,1238,1937-06-18,,SenRockefeller,,,John,/m/01xmnh,300084,14922,R000361,,False,Rockefeller IV,,S176,D.,,ocd-division/country:us/state:wv,,D,,,2,3,Sen.,WV,,"Senator, 2nd Class",,,SenRockefeller,http://www.rockefeller.senate.gov,,SenatorRockefeller,100
https://api.propublica.org/congress/v1/members/R000460.json,,,,1921-07-22,,,,,William,,400565,11044,R000460,,False,Roth Jr.,,S083,V.,,ocd-division/country:us/state:de,,R,,,1,17,Sen.,DE,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/R000497.json,,,,1930-05-18,,,,,Warren,,409456,14910,R000497,,False,Rudman,,S160,Bruce,,ocd-division/country:us/state:nh,,R,,,3,7,Sen.,NH,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/S000055.json,,,,1917-08-20,,,,,James,,409562,15503,S000055,,False,Sanford,,S178,Terry,,ocd-division/country:us/state:nc,,D,,,3,1,Sen.,NC,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/S000064.json,,,,1933-02-03,,,,,Paul,,300086,13039,S000064,,False,Sarbanes,,S106,S.,,ocd-division/country:us/state:md,,D,,,1,11,Sen.,MD,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/S000068.json,,,,1936-09-30,,,,,James,,409580,14509,S000068,,False,Sasser,,S117,Ralph,,ocd-division/country:us/state:tn,,D,,,1,11,Sen.,TN,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/S000320.json,,N00009920,1859,1934-05-06,,RichardShelby,,,Richard,/m/020yj1,300089,94659,S000320,,False,Shelby,,S184,C.,,ocd-division/country:us/state:al,,D,,https://www.shelby.senate.gov/public/?a=rss.feed,3,1,Sen.,AL,,"Senator, 3rd Class",,,SenShelby,https://www.shelby.senate.gov/,53266,SenatorRichardShelby,100
https://api.propublica.org/congress/v1/members/S000423.json,,,,1928-11-29,,,,,Paul,,409917,14275,S000423,,False,Simon,,S175,Martin,,ocd-division/country:us/state:il,,D,,,2,3,Sen.,IL,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/S000429.json,,,378,1931-09-02,,,,,Alan,,409923,14710,S000429,,False,Simpson,,S142,Kooi,,ocd-division/country:us/state:wy,,R,,,2,9,Sen.,WY,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/S000709.json,,,,1930-02-12,,,,,Arlen,/m/0204ym,300092,14911,S000709,,False,Specter,,S161,,,ocd-division/country:us/state:pa,,R,,,3,7,Sen.,PA,,"Senator, 3rd Class",,,SenArlenSpecter,,,SenatorArlenSpecter,100
https://api.propublica.org/congress/v1/members/S000776.json,,,,1913-08-08,,,,,Robert,,410242,10562,S000776,,False,Stafford,,,Theodore,,ocd-division/country:us/state:vt,,R,,,1,16,Sen.,VT,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/S000852.json,,,,1901-08-03,,,,,John,,410315,8883,S000852,,False,Stennis,,,Cornelius,,ocd-division/country:us/state:ms,,D,,,1,40,Sen.,MS,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/S000888.json,,,,1923-11-18,,,,,Ted,,300094,12109,S000888,,False,Stevens,,S090,F.,,ocd-division/country:us/state:ak,,R,,,2,19,Sen.,AK,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/S001138.json,,,,1938-04-23,,,,,Steven,,410588,14056,S001138,,False,Symms,,S162,Douglas,,ocd-division/country:us/state:id,,R,,,3,7,Sen.,ID,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/T000254.json,,,,1902-12-05,,,,,Strom,,300157,9369,T000254,,False,Thurmond,,S096,,,ocd-division/country:us/state:sc,,R,,,2,32,Sen.,SC,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/T000367.json,,,,1946-12-29,,,,,Paul,,410936,14456,T000367,,False,Trible,,,Seward,,ocd-division/country:us/state:va,,R,,,1,5,Sen.,VA,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/W000092.json,,,,1933-02-27,,,,,Malcolm,,411271,14511,W000092,,False,Wallop,,S119,,,ocd-division/country:us/state:wy,,R,,,1,11,Sen.,WY,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/W000154.json,,,,1927-02-18,,,,,John,,300099,14712,W000154,,False,Warner,,S143,W.,,ocd-division/country:us/state:va,,R,,,2,9,Sen.,VA,,"Senator, 2nd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/W000253.json,,,,1931-05-16,,,,,Lowell,,411421,12032,W000253,,False,Weicker,,,Palmer,,ocd-division/country:us/state:ct,,R,,,1,17,Sen.,CT,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/W000607.json,,,,1933-08-23,,,,,Pete,,411762,15104,W000607,,False,Wilson,,S165,,,ocd-division/country:us/state:ca,,R,,,1,5,Sen.,CA,,"Senator, 1st Class",,,,,,,100
https://api.propublica.org/congress/v1/members/W000647.json,,,,1939-09-22,,,,,Timothy,,411801,14282,W000647,,False,Wirth,,S181,E.,,ocd-division/country:us/state:co,,D,,,3,1,Sen.,CO,,"Senator, 3rd Class",,,,,,,100
https://api.propublica.org/congress/v1/members/Z000013.json,,,,1928-11-11,,,,,Edward,,412006,14512,Z000013,,False,Zorinsky,,,,,ocd-division/country:us/state:ne,,D,,,1,11,Sen.,NE,,"Senator, 1st Class",,,,,,,100
