api_uri,at_large,contact_form,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,leadership_role,middle_name,missed_votes,missed_votes_pct,ocd_id,office,party,phone,rss_url,seniority,short_title,state,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account,session
https://api.propublica.org/congress/v1/members/B000013.json,False,,,26397,1947-12-28,6,,SpencerBachus,,,Spencer,0106,/m/024p0v,400010,29301,B000013,,False,Bachus,,,59,4.83,ocd-division/country:us/state:al/cd:6,,R,,,12,Rep.,AL,Representative,1,1221,BachusAL06,http://bachus.house.gov,95.27,,congressmanbachus,108
https://api.propublica.org/congress/v1/members/B001229.json,False,,,45981,1956-03-07,3,,,,,Brian,5303,/m/02593n,400011,29938,B001229,,False,Baird,,,40,3.28,ocd-division/country:us/state:wa/cd:3,,D,,,6,Rep.,WA,Representative,5,1221,,,90.77,,,108
https://api.propublica.org/congress/v1/members/B000072.json,False,,,,1948-05-22,6,,,,,Richard,2206,,400012,15400,B000072,,False,Baker,,Hugh,58,4.75,ocd-division/country:us/state:la/cd:6,,R,,,18,Rep.,LA,Representative,0,1221,,,96.39,,,108
https://api.propublica.org/congress/v1/members/B001230.json,False,,N00004367,57884,1962-02-11,2,,TammyBaldwin,,,Tammy,5502,/m/024v02,400013,29940,B001230,,False,Baldwin,,,7,0.57,ocd-division/country:us/state:wi/cd:2,,D,,https://www.baldwin.senate.gov/rss/feeds/?type=all,6,Rep.,WI,Representative,0,1221,SenatorBaldwin,https://www.baldwin.senate.gov/,92.92,3470,witammybaldwin,108
https://api.propublica.org/congress/v1/members/B001238.json,False,,,,1942-02-15,1,,,,,Frank,3701,,400014,20339,B001238,,False,Ballance,,W.,60,6.61,ocd-division/country:us/state:nc/cd:1,,D,,,2,Rep.,NC,Representative,3,908,,,93.87,,,108
https://api.propublica.org/congress/v1/members/B000104.json,False,,,,1926-12-06,10,,,,,Cass,3710,,400015,15401,B000104,,False,Ballenger,,,146,11.96,ocd-division/country:us/state:nc/cd:10,,R,,,20,Rep.,NC,Representative,0,1221,,,96.65,,,108
https://api.propublica.org/congress/v1/members/B001239.json,False,,,1003613,1961-02-14,3,,,,,J.,4503,,400016,20347,B001239,,False,Barrett,,Gresham,13,1.06,ocd-division/country:us/state:sc/cd:3,,R,,,2,Rep.,SC,Representative,0,1221,greshambarrett,,93.54,,Repgreshambarrett,108
https://api.propublica.org/congress/v1/members/B000208.json,False,,,27026,1926-06-03,6,,,,,Roscoe,2406,/m/025k82,400017,29356,B000208,,False,Bartlett,,G.,8,0.66,ocd-division/country:us/state:md/cd:6,,R,,,12,Rep.,MD,Representative,0,1221,,,89.37,,RepRoscoeBartlett,108
https://api.propublica.org/congress/v1/members/B000213.json,False,,N00005656,5248,1949-09-15,6,,RepJoeBarton,,,Joe,4806,/m/03rspq,400018,15085,B000213,,False,Barton,,L.,73,5.98,ocd-division/country:us/state:tx/cd:6,,R,,,20,Rep.,TX,Representative,0,1221,RepJoeBarton,https://joebarton.house.gov/,95.12,27082,repjoebarton,108
https://api.propublica.org/congress/v1/members/B000220.json,False,,,37079,1952-01-08,2,,,,,Charles,3302,/m/02vypx,400019,29538,B000220,,False,Bass,,F.,18,1.47,ocd-division/country:us/state:nh/cd:2,,R,,,10,Rep.,NH,Representative,0,1221,RepCharlesBass,,91.77,,,108
https://api.propublica.org/congress/v1/members/B001240.json,False,,,,1948-09-22,7,,,,,Bob,0807,,400020,20312,B001240,,False,Beauprez,,,18,1.47,ocd-division/country:us/state:co/cd:7,,R,,,2,Rep.,CO,Representative,0,1221,,,95.35,,,108
https://api.propublica.org/congress/v1/members/B000287.json,False,,,26567,1958-01-26,31,,XavierBecerra,,,Xavier,0631,/m/024trk,400021,29316,B000287,,False,Becerra,,,83,6.8,ocd-division/country:us/state:ca/cd:31,,D,,https://becerra.house.gov/rss/press-releases.xml,12,Rep.,CA,Representative,3,1221,RepBecerra,http://becerra.house.gov,94.64,,XavierBecerra,108
https://api.propublica.org/congress/v1/members/B001241.json,False,,,,1959-11-23,25,,,,,Chris,4825,,400022,20354,B001241,,False,Bell,,,92,7.53,ocd-division/country:us/state:tx/cd:25,,D,,,2,Rep.,TX,Representative,0,1221,,,91.59,,,108
https://api.propublica.org/congress/v1/members/B000403.json,False,,,,1939-10-06,1,,,,,Douglas,3101,,400023,14605,B000403,,False,Bereuter,,K.,95,8.65,ocd-division/country:us/state:ne/cd:1,,R,,,26,Rep.,NE,Representative,3,1098,,,91.03,,,108
https://api.propublica.org/congress/v1/members/B001231.json,False,,,,1951-01-20,1,,,,,Shelley,3201,/m/025h7j,400024,29922,B001231,,False,Berkley,,,124,10.16,ocd-division/country:us/state:nv/cd:1,,D,,,6,Rep.,NV,Representative,0,1221,repberkley,,93.35,,ShelleyBerkley,108
https://api.propublica.org/congress/v1/members/B000410.json,False,,,1592,1941-04-15,28,,,,,Howard,0628,,400025,15004,B000410,,False,Berman,,L.,145,11.88,ocd-division/country:us/state:ca/cd:28,,D,,,22,Rep.,CA,Representative,1,1221,RepHowardBerman,,94.7,,RepHowardBerman,108
https://api.propublica.org/congress/v1/members/B000420.json,False,,,45115,1942-08-27,1,,,,,Marion,0501,,400026,29702,B000420,,False,Berry,,,31,2.54,ocd-division/country:us/state:ar/cd:1,,D,,,8,Rep.,AR,Representative,1,1221,,,84.45,,CongressmanBerry,108
https://api.propublica.org/congress/v1/members/B001232.json,False,,,57890,1937-08-15,13,,,,,Judy,1713,/m/0256wq,400027,29912,B001232,,False,Biggert,,,9,0.74,ocd-division/country:us/state:il/cd:13,,R,,,6,Rep.,IL,Representative,0,1221,JudyBiggert,,93.15,,JudyBiggert,108
https://api.propublica.org/congress/v1/members/B000463.json,False,,,,1930-07-16,9,,,,,Michael,1209,,400028,15005,B000463,,False,Bilirakis,,,21,1.72,ocd-division/country:us/state:fl/cd:9,,R,,,22,Rep.,FL,Representative,0,1221,,,94.67,,,108
https://api.propublica.org/congress/v1/members/B001250.json,False,,N00025292,1003621,1951-07-13,1,,RepRobBishop,,,Rob,4901,/m/02tn41,400029,20357,B001250,,False,Bishop,,,78,6.39,ocd-division/country:us/state:ut/cd:1,,R,,https://robbishop.house.gov/news/rss.aspx,2,Rep.,UT,Representative,0,1221,RepRobBishop,https://robbishop.house.gov/,94.23,50544,CongressmanBishop,108
https://api.propublica.org/congress/v1/members/B001242.json,False,,,1003587,1950-06-01,1,,RepTimBishop,,,Timothy,3601,,400031,20338,B001242,,False,Bishop,,H.,25,2.05,ocd-division/country:us/state:ny/cd:1,,D,,,2,Rep.,NY,Representative,0,1221,TimBishopNY,http://timbishop.house.gov,94.9,,timbishop01,108
https://api.propublica.org/congress/v1/members/B000490.json,False,,N00002674,26194,1947-02-04,2,,sanfordbishop,,,Sanford,1302,/m/02554k,400030,29339,B000490,,False,Bishop Jr.,,D.,34,2.78,ocd-division/country:us/state:ga/cd:2,,D,,https://bishop.house.gov/rss.xml,12,Rep.,GA,Representative,0,1221,SanfordBishop,https://bishop.house.gov/,87.53,26817,RepSanfordBishop,108
https://api.propublica.org/congress/v1/members/B001243.json,False,,N00003105,31226,1952-06-06,7,,marshablackburn,,,Marsha,4707,/m/01fnkt,400032,20351,B001243,,False,Blackburn,,,24,1.97,ocd-division/country:us/state:tn/cd:7,,R,,https://blackburn.house.gov/news/rss.aspx,2,Rep.,TN,Representative,0,1221,MarshaBlackburn,https://blackburn.house.gov/,94.57,25186,RepMarshaBlackburn,108
https://api.propublica.org/congress/v1/members/B000574.json,False,,N00007727,43809,1948-08-16,3,,,,,Earl,4103,/m/033tw8,400033,29588,B000574,,False,Blumenauer,,,65,5.32,ocd-division/country:us/state:or/cd:3,,D,,,10,Rep.,OR,Representative,3,1221,BlumenauerMedia,https://blumenauer.house.gov/,92.56,367,RepBlumenauer,108
https://api.propublica.org/congress/v1/members/B000575.json,False,,N00005195,45465,1950-01-10,7,,SenatorBlunt,,,Roy,2907,/m/034fn4,400034,29735,B000575,,False,Blunt,,,35,2.87,ocd-division/country:us/state:mo/cd:7,,R,,https://www.blunt.senate.gov/public/?a=RSS.Feed,8,Rep.,MO,Representative,0,1221,RoyBlunt,https://www.blunt.senate.gov/public/,95.87,418,SenatorBlunt,108
https://api.propublica.org/congress/v1/members/B000586.json,False,,,,1936-09-28,24,,,,,Sherwood,3624,,400035,15006,B000586,,False,Boehlert,,L.,109,8.93,ocd-division/country:us/state:ny/cd:24,,R,,,22,Rep.,NY,Representative,0,1221,,,89.57,,,108
https://api.propublica.org/congress/v1/members/B000589.json,False,,,16740,1949-11-17,8,,SpeakerJohnBoehner,,,John,3908,/m/039rwf,400036,15806,B000589,,False,Boehner,,A.,43,3.52,ocd-division/country:us/state:oh/cd:8,,R,,,14,Rep.,OH,Representative,0,1221,SpeakerBoehner,http://boehner.house.gov,96.52,,johnboehner,108
https://api.propublica.org/congress/v1/members/B000617.json,False,,,,1954-01-02,23,,,,,Henry,4823,,400037,39302,B000617,,False,Bonilla,,,46,3.77,ocd-division/country:us/state:tx/cd:23,,R,,,12,Rep.,TX,Representative,0,1221,,,95.91,,,108
https://api.propublica.org/congress/v1/members/B001244.json,False,,,1003546,1959-11-19,1,,jobonner,,,Jo,0101,,400038,20300,B001244,,False,Bonner,,,57,4.67,ocd-division/country:us/state:al/cd:1,,R,,,2,Rep.,AL,Representative,0,1221,repjobonner,http://bonner.house.gov/,96.48,,JoBonner,108
https://api.propublica.org/congress/v1/members/B001228.json,False,,,,1961-10-24,45,,,,,Mary,0645,/m/024xmf,400039,29775,B001228,,False,Bono Mack,,,48,3.93,ocd-division/country:us/state:ca/cd:45,,R,,,8,Rep.,CA,Representative,0,1221,Rep_BonoMack,,93.35,,,108
https://api.propublica.org/congress/v1/members/B001236.json,False,,N00013873,92069,1950-12-10,3,,JohnBoozman,,,John,0503,/m/024s3v,400040,20101,B001236,,False,Boozman,,,9,0.74,ocd-division/country:us/state:ar/cd:3,,R,,https://www.boozman.senate.gov/public/index.cfm/rss/feed,4,Rep.,AR,Representative,0,1221,JohnBoozman,https://www.boozman.senate.gov/public/,96.62,27958,BoozmanPressOffice,108
https://api.propublica.org/congress/v1/members/B001245.json,True,,N00024866,1003568,1933-05-31,At-Large,,madeleine.bordallo,,,Madeleine,6698,/m/01s_xp,400041,70701,B001245,,False,Bordallo,,Z.,0,0.0,ocd-division/country:us/state:gu/cd:79,,D,,,2,Del.,GU,Delegate,0,0,,https://bordallo.house.gov/,0.0,1751,,108
https://api.propublica.org/congress/v1/members/B000652.json,False,,,45520,1934-01-10,3,,,,,Leonard,1903,/m/025b6f,400042,29721,B000652,,False,Boswell,,L.,24,1.97,ocd-division/country:us/state:ia/cd:3,,D,,,8,Rep.,IA,Representative,0,1221,LeonardBoswell,,89.72,,RepLeonardBoswell,108
https://api.propublica.org/congress/v1/members/B000657.json,False,,,6736,1946-08-01,9,,,,,Rick,5109,/m/01_k5m,400043,15009,B000657,,False,Boucher,,,27,2.21,ocd-division/country:us/state:va/cd:9,,D,,,22,Rep.,VA,Representative,0,1221,,,89.28,,,108
https://api.propublica.org/congress/v1/members/B000716.json,False,,,46164,1945-06-06,2,,,,,Allen,1202,,400044,29713,B000716,,False,Boyd,,,78,6.39,ocd-division/country:us/state:fl/cd:2,,D,,,8,Rep.,FL,Representative,0,1221,,,83.81,,,108
https://api.propublica.org/congress/v1/members/B001246.json,False,,,,1952-10-20,1,,,,,Jeb,3301,,400045,20335,B001246,,False,Bradley,,E.,27,2.21,ocd-division/country:us/state:nh/cd:1,,R,,,2,Rep.,NH,Representative,0,1221,,,93.3,,,108
https://api.propublica.org/congress/v1/members/B001227.json,False,,N00001619,55227,1945-04-07,1,,RepRobertBrady,,,Robert,4201,/m/03tq5z,400047,29777,B001227,,False,Brady,,A.,46,3.77,ocd-division/country:us/state:pa/cd:1,,D,,https://brady.house.gov/rss.xml,8,Rep.,PA,Representative,0,1221,RepBrady,https://brady.house.gov/,92.34,2519,BradyPA01,108
https://api.propublica.org/congress/v1/members/B000755.json,False,,N00005883,45749,1955-04-11,8,,kevinbrady,,,Kevin,4808,/m/03tq00,400046,29760,B000755,,False,Brady,,,53,4.34,ocd-division/country:us/state:tx/cd:8,,R,,,8,Rep.,TX,Representative,0,1221,RepKevinBrady,https://kevinbrady.house.gov/,94.95,361,KBrady8,108
https://api.propublica.org/congress/v1/members/B000911.json,False,,,26192,1946-11-11,3,,congresswomanbrown,,,Corrine,1203,/m/0251xd,400048,29328,B000911,,False,Brown,,,107,8.76,ocd-division/country:us/state:fl/cd:3,,D,,https://corrinebrown.house.gov/rss.xml,12,Rep.,FL,Representative,3,1221,RepCorrineBrown,https://corrinebrown.house.gov,93.36,,CongresswomanBrown,108
https://api.propublica.org/congress/v1/members/B000944.json,False,,N00003535,5051,1952-11-09,13,,,,,Sherrod,3913,/m/034s80,400050,29389,B000944,,False,Brown,,,56,4.59,ocd-division/country:us/state:oh/cd:13,,D,,https://www.brown.senate.gov/rss/feeds/?type=all&,12,Rep.,OH,Representative,1,1221,SenSherrodBrown,https://www.brown.senate.gov/,93.56,27018,SherrodBrownOhio,108
https://api.propublica.org/congress/v1/members/B001235.json,False,,,1000221,1935-12-20,1,,,,,Henry,4501,/m/03tpvc,400049,20137,B001235,,False,Brown Jr.,,E.,5,0.41,ocd-division/country:us/state:sc/cd:1,,R,,,4,Rep.,SC,Representative,0,1221,,,97.86,,CongressmanBrown,108
https://api.propublica.org/congress/v1/members/B001247.json,False,,,1003557,1943-10-05,5,,,,,Ginny,1205,/m/0251yt,400051,20313,B001247,,False,Brown-Waite,,,74,6.06,ocd-division/country:us/state:fl/cd:5,,R,,,2,Rep.,FL,Representative,0,1221,,,94.42,,RepGinnyBrownWaite,108
https://api.propublica.org/congress/v1/members/B001248.json,False,,N00025219,1003620,1950-12-23,26,,michaelcburgess,,,Michael,4826,/m/03tq8_,400052,20355,B001248,,False,Burgess,,C.,25,2.05,ocd-division/country:us/state:tx/cd:26,,R,,https://burgess.house.gov/news/rss.aspx,2,Rep.,TX,Representative,0,1221,MichaelCBurgess,https://burgess.house.gov/,94.23,50120,michaelcburgessmd,108
https://api.propublica.org/congress/v1/members/B001249.json,False,,,,1948-11-08,12,,,,,Max,1312,,400053,20320,B001249,,False,Burns,,,17,1.39,ocd-division/country:us/state:ga/cd:12,,R,,,2,Rep.,GA,Representative,0,1221,,,96.68,,,108
https://api.propublica.org/congress/v1/members/B001135.json,False,,N00002221,31054,1955-11-30,5,,SenatorRichardBurr,,,Richard,3705,/m/03g_s9,400054,29548,B001135,,False,Burr,,M.,108,8.85,ocd-division/country:us/state:nc/cd:5,,R,,,10,Rep.,NC,Representative,0,1221,SenatorBurr,https://www.burr.senate.gov/,94.97,21787,SenatorRichardBurr,108
https://api.propublica.org/congress/v1/members/B001149.json,False,,,,1938-06-21,5,,,,,Dan,1805,/m/022r4p,400055,15013,B001149,,False,Burton,,,111,9.09,ocd-division/country:us/state:in/cd:5,,R,,,22,Rep.,IN,Representative,0,1221,RepDanBurton,,93.96,,CongressmanDanBurton,108
https://api.propublica.org/congress/v1/members/B001251.json,False,,N00027035,1013540,1947-04-27,1,,congressmangkbutterfield,,,G.,3701,/m/03g_pq,400616,20340,B001251,,False,Butterfield,,K.,0,0.0,ocd-division/country:us/state:nc/cd:1,,D,,,2,Rep.,NC,Representative,0,140,GKButterfield,https://butterfield.house.gov/,93.57,41077,GKBNC01,108
https://api.propublica.org/congress/v1/members/B001203.json,False,,,26475,1958-11-26,4,,,,,Steve,1804,/m/02578l,400056,29350,B001203,,False,Buyer,,,104,8.52,ocd-division/country:us/state:in/cd:4,,R,,,12,Rep.,IN,Representative,0,1221,,,95.88,,sbuyer,108
https://api.propublica.org/congress/v1/members/C000059.json,False,,N00007099,26709,1953-06-08,44,,RepKenCalvert,,,Ken,0644,/m/024xl1,400057,29323,C000059,,False,Calvert,,,44,3.6,ocd-division/country:us/state:ca/cd:44,,R,,https://calvert.house.gov/news/rss.aspx,12,Rep.,CA,Representative,0,1221,KenCalvert,https://calvert.house.gov/,97.03,26777,RepKenCalvert,108
https://api.propublica.org/congress/v1/members/C000071.json,False,,,23039,1953-07-09,4,,repdavecamp,,,Dave,2604,/m/03l8yr,400058,29124,C000071,,False,Camp,,,26,2.13,ocd-division/country:us/state:mi/cd:4,,R,,,14,Rep.,MI,Representative,0,1221,RepDaveCamp,http://camp.house.gov,96.99,,DaveCampYT,108
https://api.propublica.org/congress/v1/members/C000116.json,False,,,,1950-10-20,3,,,,,Christopher,4903,,400059,29766,C000116,,False,Cannon,,B.,125,10.24,ocd-division/country:us/state:ut/cd:3,,R,,,8,Rep.,UT,Representative,0,1221,,,93.98,,,108
https://api.propublica.org/congress/v1/members/C001046.json,False,,,87402,1963-06-06,7,,,,,Eric,5107,/m/027z_f,400060,20144,C001046,,False,Cantor,,,14,1.15,ocd-division/country:us/state:va/cd:7,,R,,,4,Rep.,VA,Representative,0,1221,,http://cantor.house.gov/,96.19,,EricCantor,108
https://api.propublica.org/congress/v1/members/C001047.json,False,,N00009771,83737,1953-11-26,2,,senshelley,,,Shelley,5402,/m/024pwq,400061,20146,C001047,,False,Capito,,Moore,6,0.49,ocd-division/country:us/state:wv/cd:2,,R,,,4,Rep.,WV,Representative,0,1221,SenCapito,https://www.capito.senate.gov/,93.74,11701,UCbiXdR4XQ3vD9Xp5lfR9QXw,108
https://api.propublica.org/congress/v1/members/C001036.json,False,,,54075,1938-01-10,23,,loiscapps,,,Lois,0623,/m/024tfg,400062,29774,C001036,,False,Capps,,,29,2.38,ocd-division/country:us/state:ca/cd:23,,D,,http://capps.house.gov/rss.xml,8,Rep.,CA,Representative,0,1221,RepLoisCapps,http://capps.house.gov,94.63,,reploiscapps,108
https://api.propublica.org/congress/v1/members/C001037.json,False,,N00000267,56760,1952-01-09,8,,RepMichaelCapuano,,H8MA08071,Michael,2508,/m/028vsm,400063,29919,C001037,,False,Capuano,,E.,44,3.6,ocd-division/country:us/state:ma/cd:8,,D,,,6,Rep.,MA,Representative,4,1221,RepMikeCapuano,http://capuano.house.gov/,89.12,18883,RepMikeCapuano,108
https://api.propublica.org/congress/v1/members/C000141.json,False,,N00001955,4004,1943-10-05,3,,senatorbencardin,,,Benjamin,2403,/m/025k3k,400064,15408,C000141,,False,Cardin,,L.,34,2.78,ocd-division/country:us/state:md/cd:3,,D,,,18,Rep.,MD,Representative,1,1221,SenatorCardin,https://www.cardin.senate.gov/,94.95,26888,senatorcardin,108
https://api.propublica.org/congress/v1/members/C001050.json,False,,,87444,1959-03-31,18,,,,,Dennis,0618,,400065,20306,C001050,,False,Cardoza,,,21,1.72,ocd-division/country:us/state:ca/cd:18,,D,,,2,Rep.,CA,Representative,1,1221,RepCardoza,,88.42,,,108
https://api.propublica.org/congress/v1/members/C001044.json,False,,,,1967-03-11,2,,,,,Brad,4002,,400066,20132,C001044,,False,Carson,,,124,10.16,ocd-division/country:us/state:ok/cd:2,,D,,,4,Rep.,OK,Representative,0,1221,,,83.41,,,108
https://api.propublica.org/congress/v1/members/C000191.json,False,,,,1938-07-08,7,,,,,Julia,1807,,400067,29720,C000191,,False,Carson,,M.,226,18.51,ocd-division/country:us/state:in/cd:7,,D,,,8,Rep.,IN,Representative,4,1221,,,93.27,,,108
https://api.propublica.org/congress/v1/members/C001051.json,False,,N00025095,1004257,1941-11-06,31,,judgecarter,,,John,4831,/m/03whyr,400068,20356,C001051,,False,Carter,,,59,4.83,ocd-division/country:us/state:tx/cd:31,,R,,https://carter.house.gov/common/rss/?rss=40,2,Rep.,TX,Representative,0,1221,JudgeCarter,https://carter.house.gov/,95.61,49296,repjohncarter,108
https://api.propublica.org/congress/v1/members/C001055.json,False,,,,1952-09-27,2,,,,,Ed,1502,,400069,20322,C001055,,False,Case,,,61,5.0,ocd-division/country:us/state:hi/cd:2,,D,,,2,Rep.,HI,Representative,1,1221,,,89.4,,,108
https://api.propublica.org/congress/v1/members/C000243.json,True,,,70,1939-07-02,At-Large,,,,,Michael,1000,,400070,29327,C000243,,False,Castle,,N.,20,1.64,ocd-division/country:us/state:de/cd:1,,R,,,12,Rep.,DE,Representative,0,1221,repmikecastle,,87.59,,mncastle,108
https://api.propublica.org/congress/v1/members/C000266.json,False,,N00003689,36705,1953-01-22,1,,RepSteveChabot,,,Steven,3901,/m/0343vk,400071,29550,C000266,,False,Chabot,,J.,15,1.23,ocd-division/country:us/state:oh/cd:1,,R,,,10,Rep.,OH,Representative,0,1221,RepSteveChabot,https://chabot.house.gov/,92.87,21790,congressmanchabot,108
https://api.propublica.org/congress/v1/members/C001058.json,False,,,1007734,1959-09-12,6,,,,,Ben,2106,/m/02tvfc,400442,20326,C001058,,False,Chandler,,,5,0.96,ocd-division/country:us/state:ky/cd:6,,D,,,2,Rep.,KY,Representative,0,519,,,88.33,,,108
https://api.propublica.org/congress/v1/members/C001052.json,False,,,,1962-02-24,2,,,,,Chris,1802,,400072,20324,C001052,,False,Chocola,,,12,0.98,ocd-division/country:us/state:in/cd:2,,R,,,2,Rep.,IN,Representative,0,1221,,,95.53,,,108
https://api.propublica.org/congress/v1/members/C000380.json,True,,,48879,1945-09-19,At-Large,,138013351189,,,Donna,7898,,400073,70501,C000380,,False,Christensen,,M.C.,0,0.0,ocd-division/country:us/state:vi/cd:79,,D,,,8,Del.,VI,Delegate,0,0,DelegateDonna,http://donnachristensen.house.gov,0.0,,delegatedonna,108
https://api.propublica.org/congress/v1/members/C001049.json,False,,N00012460,88332,1956-07-27,1,,109135405838588,,,William,2901,/m/024vjr,400074,20147,C001049,,False,Clay,,Lacy,150,12.29,ocd-division/country:us/state:mo/cd:1,,D,,,4,Rep.,MO,Representative,2,1221,,https://lacyclay.house.gov/,93.28,8967,WilliamLacyClay,108
https://api.propublica.org/congress/v1/members/C000537.json,False,,N00002408,21607,1940-07-21,6,,jameseclyburn,,,James,4506,/m/03c469,400075,39301,C000537,,False,Clyburn,,E.,54,4.42,ocd-division/country:us/state:sc/cd:6,,D,,https://clyburn.house.gov/rss.xml,12,Rep.,SC,Representative,0,1221,Clyburn,http://clyburn.house.gov/,92.72,27066,repjamesclyburn,108
https://api.propublica.org/congress/v1/members/C000556.json,False,,,6961,1931-03-18,6,,HowardCoble6,,,Howard,3706,/m/0263k5,400076,15092,C000556,,False,Coble,,,21,1.72,ocd-division/country:us/state:nc/cd:6,,R,,,20,Rep.,NC,Representative,0,1221,HowardCoble,http://coble.house.gov,91.25,,,108
https://api.propublica.org/congress/v1/members/C001053.json,False,,N00025726,1003609,1949-04-28,4,,TomColeOK04,,,Tom,4004,/m/03tqb0,400077,20344,C001053,,False,Cole,,,27,2.21,ocd-division/country:us/state:ok/cd:4,,R,,https://cole.house.gov/rss.xml,2,Rep.,OK,Representative,0,1221,TomColeOK04,https://cole.house.gov/,96.73,46034,reptomcole,108
https://api.propublica.org/congress/v1/members/C000640.json,False,,,,1944-10-15,8,,,,,Michael,1308,,400078,29340,C000640,,False,Collins,,Allen,205,16.79,ocd-division/country:us/state:ga/cd:8,,R,,,12,Rep.,GA,Representative,0,1221,,,94.49,,,108
https://api.propublica.org/congress/v1/members/C000653.json,False,,,,1945-03-20,19,,,,,Larry,4819,,400079,15210,C000653,,False,Combest,,,132,58.41,ocd-division/country:us/state:tx/cd:19,,R,,,20,Rep.,TX,Representative,0,226,,,96.81,,,108
https://api.propublica.org/congress/v1/members/C000714.json,False,,N00004029,1824,1929-05-16,14,,CongressmanConyers,,,John,2614,/m/02hy5d,400080,10713,C000714,,False,Conyers Jr.,,,217,17.77,ocd-division/country:us/state:mi/cd:14,,D,,https://conyers.house.gov/rss.xml,40,Rep.,MI,Representative,5,1221,RepJohnConyers,https://conyers.house.gov/,89.04,26904,JCMI14,108
https://api.propublica.org/congress/v1/members/C000754.json,False,,N00003132,1201,1954-06-19,5,,JimCooper,,,Jim,4705,/m/03tm2p,400081,15019,C000754,,False,Cooper,,,27,2.21,ocd-division/country:us/state:tn/cd:5,,D,,https://cooper.house.gov/rss.xml,2,Rep.,TN,Representative,0,1221,RepJimCooper,https://cooper.house.gov/,88.94,48891,RepJimCooper,108
