api_uri,at_large,contact_form,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,seniority,short_title,state,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account,session
https://api.propublica.org/congress/v1/members/B001282.json,False,,N00031233,61848,1973-07-24,6,,RepAndyBarr,,H0KY06104,Andy,2106,/m/0ddc6r6,412541,21333,B001282,,False,Barr,,,9.0,0.68,2016,ocd-division/country:us/state:ky/cd:6,,R,,https://barr.house.gov/rss.xml,4,Rep.,KY,Representative,0.0,1325.0,RepAndyBarr,https://barr.house.gov/,95.9,117290,RepAndyBarr,114
https://api.propublica.org/congress/v1/members/B000213.json,False,,N00005656,5248,1949-09-15,6,,RepJoeBarton,,S4TX00094,Joe,4806,/m/03rspq,400018,15085,B000213,,False,Barton,,L.,43.0,3.25,2016,ocd-division/country:us/state:tx/cd:6,,R,,,32,Rep.,TX,Representative,0.0,1325.0,RepJoeBarton,https://joebarton.house.gov/,95.94,27082,repjoebarton,114
https://api.propublica.org/congress/v1/members/B001270.json,False,,N00031877,62502,1953-10-03,37,,RepKarenBass,,H0CA33117,Karen,0637,/m/027g9m6,412404,21110,B001270,,False,Bass,,,129.0,9.74,2016,ocd-division/country:us/state:ca/cd:37,,D,,https://bass.house.gov/rss.xml,6,Rep.,CA,Representative,0.0,1325.0,RepKarenBass,https://bass.house.gov/,95.07,28963,RepKarenBass,114
https://api.propublica.org/congress/v1/members/B001281.json,False,,N00033904,67294,1950-03-12,3,,RepJoyceBeatty,,H2OH03125,Joyce,3903,/m/03lcwb,412565,21352,B001281,,False,Beatty,,,26.0,1.96,2016,ocd-division/country:us/state:oh/cd:3,,D,,https://beatty.house.gov/rss.xml,4,Rep.,OH,Representative,0.0,1325.0,RepBeatty,https://beatty.house.gov/,97.15,2427,,114
https://api.propublica.org/congress/v1/members/B000287.json,False,,,26567,1958-01-26,34,,XavierBecerra,,H2CA30143,Xavier,0634,/m/024trk,400021,29316,B000287,,False,Becerra,,,76.0,5.74,2016,ocd-division/country:us/state:ca/cd:34,,D,,https://becerra.house.gov/rss/press-releases.xml,24,Rep.,CA,Representative,1.0,1325.0,RepBecerra,http://becerra.house.gov,95.84,,XavierBecerra,114
https://api.propublica.org/congress/v1/members/B001271.json,False,,,61860,1952-04-20,1,,CongressmanDan,,H0MI01088,Dan,2601,/m/0bmf7qt,412436,21141,B001271,,False,Benishek,,,4.0,0.3,2016,ocd-division/country:us/state:mi/cd:1,,R,,http://benishek.house.gov/rss.xml,6,Rep.,MI,Representative,0.0,1325.0,CongressmanDan,http://benishek.house.gov,92.13,,,114
https://api.propublica.org/congress/v1/members/B001287.json,False,,N00030717,1033636,1965-03-02,7,,RepAmiBera,,H0CA03078,Ami,0607,/m/0dgqnts,412512,21304,B001287,,False,Bera,,,18.0,1.36,2016,ocd-division/country:us/state:ca/cd:7,,D,,https://bera.house.gov/rss.xml,4,Rep.,CA,Representative,0.0,1325.0,RepBera,https://bera.house.gov/,90.97,120030,repamibera,114
https://api.propublica.org/congress/v1/members/B001292.json,False,,N00036018,21141,1950-06-20,8,,repdonbeyer,,H4VA08224,Donald,5108,/m/053g16,412657,21554,B001292,,False,Beyer,,,54.0,4.08,2016,ocd-division/country:us/state:va/cd:8,,D,,,2,Rep.,VA,Representative,0.0,1325.0,repdonbeyer,https://beyer.house.gov/,95.59,1707,,114
https://api.propublica.org/congress/v1/members/B001257.json,False,,N00027462,1022873,1963-02-08,12,,GusBilirakis,,H6FL09070,Gus,1212,/m/0dy3z1,412250,20758,B001257,,False,Bilirakis,,,10.0,0.75,2016,ocd-division/country:us/state:fl/cd:12,,R,,,12,Rep.,FL,Representative,0.0,1325.0,RepGusBilirakis,https://bilirakis.house.gov/,95.97,17318,RepGusBilirakis,114
https://api.propublica.org/congress/v1/members/B001293.json,False,,N00036449,78290,1967-03-18,8,,RepMikeBishop,,H4MI08135,Mike,2608,/m/027qc0m,412635,21527,B001293,,False,Bishop,,,11.0,0.83,2016,ocd-division/country:us/state:mi/cd:8,,R,,https://mikebishop.house.gov/rss.xml,2,Rep.,MI,Representative,0.0,1325.0,RepMikeBishop,https://mikebishop.house.gov/,95.28,20157,,114
https://api.propublica.org/congress/v1/members/B001250.json,False,,N00025292,1003621,1951-07-13,1,,RepRobBishop,,H2UT01094,Rob,4901,/m/02tn41,400029,20357,B001250,,False,Bishop,,,66.0,4.98,2016,ocd-division/country:us/state:ut/cd:1,,R,,https://robbishop.house.gov/news/rss.aspx,14,Rep.,UT,Representative,0.0,1325.0,RepRobBishop,https://robbishop.house.gov/,95.55,50544,CongressmanBishop,114
https://api.propublica.org/congress/v1/members/B000490.json,False,,N00002674,26194,1947-02-04,2,,sanfordbishop,,H2GA02031,Sanford,1302,/m/02554k,400030,29339,B000490,,False,Bishop Jr.,,D.,28.0,2.11,2016,ocd-division/country:us/state:ga/cd:2,,D,,https://bishop.house.gov/rss.xml,24,Rep.,GA,Representative,0.0,1325.0,SanfordBishop,https://bishop.house.gov/,87.74,26817,RepSanfordBishop,114
https://api.propublica.org/congress/v1/members/B001273.json,False,,N00031539,9268964,1951-01-16,6,,DianeBlackTN06,,H0TN06257,Diane,4706,/m/0cyvxl,412478,21180,B001273,,False,Black,,,69.0,5.21,2016,ocd-division/country:us/state:tn/cd:6,,R,,https://black.house.gov/rss.xml,6,Rep.,TN,Representative,0.0,1325.0,RepDianeBlack,https://black.house.gov/,96.74,25292,RepDianeBlack,114
https://api.propublica.org/congress/v1/members/B001243.json,False,,N00003105,31226,1952-06-06,7,,marshablackburn,,H2TN06030,Marsha,4707,/m/01fnkt,400032,20351,B001243,,False,Blackburn,,,41.0,3.09,2016,ocd-division/country:us/state:tn/cd:7,,R,,https://blackburn.house.gov/news/rss.aspx,14,Rep.,TN,Representative,0.0,1325.0,MarshaBlackburn,https://blackburn.house.gov/,96.18,25186,RepMarshaBlackburn,114
https://api.propublica.org/congress/v1/members/B001294.json,False,,N00033744,623771,1955-04-26,1,,congressmanrodblum,,H2IA01055,Rod,1901,/m/0127p02j,412627,21520,B001294,,False,Blum,,,17.0,1.28,2016,ocd-division/country:us/state:ia/cd:1,,R,,,2,Rep.,IA,Representative,0.0,1325.0,RepRodBlum,https://blum.house.gov/,91.97,135714,,114
https://api.propublica.org/congress/v1/members/B000574.json,False,,N00007727,43809,1948-08-16,3,,,,H6OR03064,Earl,4103,/m/033tw8,400033,29588,B000574,,False,Blumenauer,,,54.0,4.08,2016,ocd-division/country:us/state:or/cd:3,,D,,,22,Rep.,OR,Representative,1.0,1325.0,BlumenauerMedia,https://blumenauer.house.gov/,93.94,367,RepBlumenauer,114
https://api.propublica.org/congress/v1/members/B000589.json,False,,,16740,1949-11-17,8,,SpeakerJohnBoehner,,,John,3908,/m/039rwf,400036,15806,B000589,,False,Boehner,,A.,564.0,97.24,2016,ocd-division/country:us/state:oh/cd:8,,R,,,26,Rep.,OH,Representative,0.0,580.0,SpeakerBoehner,http://boehner.house.gov,68.75,,johnboehner,114
https://api.propublica.org/congress/v1/members/B001278.json,False,,N00033474,63966,1954-10-14,1,,congresswomanbonamici,,H2OR01133,Suzanne,4101,/m/02q453x,412501,21198,B001278,,False,Bonamici,,,33.0,2.49,2016,ocd-division/country:us/state:or/cd:1,,D,,https://bonamici.house.gov/rss.xml,6,Rep.,OR,Representative,0.0,1325.0,RepBonamici,https://bonamici.house.gov/,95.98,59641,RepSuzanneBonamici,114
https://api.propublica.org/congress/v1/members/B001245.json,True,,N00024866,1003568,1933-05-31,At-Large,,madeleine.bordallo,,H2GU00033,Madeleine,6698,/m/01s_xp,400041,70701,B001245,,False,Bordallo,,Z.,,,2016,ocd-division/country:us/state:gu/cd:79,,D,,,14,Del.,GU,Delegate,,,,https://bordallo.house.gov/,,1751,,114
https://api.propublica.org/congress/v1/members/B001295.json,False,,N00035420,76176,1960-12-30,12,,RepBost,,H4IL12060,Mike,1712,/m/0kry42,412629,21519,B001295,,False,Bost,,,60.0,4.53,2016,ocd-division/country:us/state:il/cd:12,,R,,https://bost.house.gov/rss.xml,2,Rep.,IL,Representative,0.0,1325.0,RepBost,https://bost.house.gov/,91.86,,,114
https://api.propublica.org/congress/v1/members/B001255.json,False,,,1013047,1956-02-21,3,,RepBoustany,,H4LA07029,Charles,2203,/m/04wdx3,400636,20514,B001255,,False,Boustany Jr.,,,17.0,1.28,2016,ocd-division/country:us/state:la/cd:3,,R,,https://boustany.house.gov/common/rss/index.cfm?rss=82,12,Rep.,LA,Representative,0.0,1325.0,RepBoustany,http://boustany.house.gov,95.26,,boustanyla07,114
https://api.propublica.org/congress/v1/members/B001296.json,False,,N00035307,76428,1977-02-06,13,,CongressmanBoyle,,H4PA13199,Brendan,4213,/m/04f4fjk,412652,21548,B001296,,False,Boyle,,,58.0,4.38,2016,ocd-division/country:us/state:pa/cd:13,,D,,https://boyle.house.gov/rss.xml,2,Rep.,PA,Representative,1.0,1325.0,RepBrendanBoyle,https://boyle.house.gov/,94.24,47357,,114
https://api.propublica.org/congress/v1/members/B000755.json,False,,N00005883,45749,1955-04-11,8,,kevinbrady,,H6TX08100,Kevin,4808,/m/03tq00,400046,29760,B000755,,False,Brady,,,61.0,4.6,2016,ocd-division/country:us/state:tx/cd:8,,R,,,20,Rep.,TX,Representative,0.0,1325.0,RepKevinBrady,https://kevinbrady.house.gov/,97.23,361,KBrady8,114
https://api.propublica.org/congress/v1/members/B001227.json,False,,N00001619,55227,1945-04-07,1,,RepRobertBrady,,H8PA01153,Robert,4201,/m/03tq5z,400047,29777,B001227,,False,Brady,,A.,71.0,5.36,2016,ocd-division/country:us/state:pa/cd:1,,D,,https://brady.house.gov/rss.xml,20,Rep.,PA,Representative,0.0,1325.0,RepBrady,https://brady.house.gov/,95.93,2519,BradyPA01,114
https://api.propublica.org/congress/v1/members/B001290.json,False,,N00036013,75248,1964-07-27,7,,RepDaveBrat,,H4VA07143,David,5107,/m/010qykqw,412605,21553,B001290,,False,Brat,,A.,46.0,3.47,2016,ocd-division/country:us/state:va/cd:7,,R,,,4,Rep.,VA,Representative,0.0,1325.0,RepDaveBrat,https://brat.house.gov/,92.34,152270,,114
https://api.propublica.org/congress/v1/members/B001283.json,False,,N00033532,79705,1975-06-15,1,,CongressmanJimBridenstine,,H2OK01143,Jim,4001,/m/0jwyd6r,412567,21354,B001283,,False,Bridenstine,,,27.0,2.04,2016,ocd-division/country:us/state:ok/cd:1,,R,,,4,Rep.,OK,Representative,0.0,1325.0,RepJBridenstine,https://bridenstine.house.gov/,94.45,135894,RepJimBridenstine,114
https://api.propublica.org/congress/v1/members/B001274.json,False,,N00030910,94888,1954-04-29,5,,155220881193244,,H0AL05163,Mo,0105,/m/0c3xdjf,412395,21193,B001274,,False,Brooks,,,12.0,0.91,2016,ocd-division/country:us/state:al/cd:5,,R,,,6,Rep.,AL,Representative,0.0,1325.0,RepMoBrooks,https://brooks.house.gov/,89.34,121610,RepMoBrooks,114
https://api.propublica.org/congress/v1/members/B001284.json,False,,N00033495,623720,1960-08-25,5,,congresswomansusanwbrooks,,H2IN05082,Susan,1805,/m/0jt8ng2,412539,21331,B001284,,False,Brooks,,,16.0,1.21,2016,ocd-division/country:us/state:in/cd:5,,R,,https://susanwbrooks.house.gov/rss.xml,4,Rep.,IN,Representative,0.0,1325.0,SusanWBrooks,https://susanwbrooks.house.gov/,94.73,135988,SusanWBrooks,114
https://api.propublica.org/congress/v1/members/B000911.json,False,,,26192,1946-11-11,5,,congresswomanbrown,,S0FL00403,Corrine,1205,/m/0251xd,400048,29328,B000911,,False,Brown,,,187.0,14.11,2016,ocd-division/country:us/state:fl/cd:5,,D,,https://corrinebrown.house.gov/rss.xml,24,Rep.,FL,Representative,0.0,1325.0,RepCorrineBrown,https://corrinebrown.house.gov,94.82,,CongresswomanBrown,114
https://api.propublica.org/congress/v1/members/B001285.json,False,,N00034254,79783,1952-08-28,26,,RepJuliaBrownley,,H2CA00120,Julia,0626,/m/027z42z,412516,21308,B001285,,False,Brownley,,,11.0,0.83,2016,ocd-division/country:us/state:ca/cd:26,,D,,https://juliabrownley.house.gov/rss.xml,4,Rep.,CA,Representative,0.0,1325.0,JuliaBrownley26,https://juliabrownley.house.gov/,92.31,59904,RepJuliaBrownley,114
https://api.propublica.org/congress/v1/members/B001260.json,False,,N00027626,1021626,1951-05-08,16,,CongressmanBuchanan,,H6FL13148,Vern,1216,/m/0gtjsp,412196,20709,B001260,,False,Buchanan,,,79.0,5.96,2016,ocd-division/country:us/state:fl/cd:16,,R,,https://buchanan.house.gov/rss.xml,10,Rep.,FL,Representative,1.0,1325.0,VernBuchanan,https://buchanan.house.gov/,91.97,66247,vernbuchanan,114
https://api.propublica.org/congress/v1/members/B001297.json,False,,N00030829,78285,1959-02-16,4,,repkenbuck,,H4CO04090,Ken,0804,/m/05zzjd2,412619,21510,B001297,,False,Buck,,,65.0,4.91,2016,ocd-division/country:us/state:co/cd:4,,R,,https://buck.house.gov/rss.xml,2,Rep.,CO,Representative,0.0,1325.0,RepKenBuck,https://buck.house.gov/,90.32,125319,,114
https://api.propublica.org/congress/v1/members/B001275.json,False,,N00031227,61837,1962-05-31,8,,RepLarryBucshon,,H0IN08114,Larry,1808,/m/0dd9k_y,412427,21132,B001275,,False,Bucshon,,,10.0,0.75,2016,ocd-division/country:us/state:in/cd:8,,R,,https://bucshon.house.gov/rss.xml,6,Rep.,IN,Representative,0.0,1325.0,RepLarryBucshon,https://bucshon.house.gov/,93.76,120335,RepLarryBucshon,114
https://api.propublica.org/congress/v1/members/B001248.json,False,,N00025219,1003620,1950-12-23,26,,michaelcburgess,,H2TX26093,Michael,4826,/m/03tq8_,400052,20355,B001248,,False,Burgess,,C.,7.0,0.53,2016,ocd-division/country:us/state:tx/cd:26,,R,,https://burgess.house.gov/news/rss.aspx,14,Rep.,TX,Representative,0.0,1325.0,MichaelCBurgess,https://burgess.house.gov/,90.9,50120,michaelcburgessmd,114
https://api.propublica.org/congress/v1/members/B001286.json,False,,N00033390,63949,1961-10-17,17,,RepCheri,,H2IL17071,Cheri,1717,/m/0jwwtrm,412537,21329,B001286,,False,Bustos,,,13.0,0.98,2016,ocd-division/country:us/state:il/cd:17,,D,,https://bustos.house.gov/category/press-release/feed/,4,Rep.,IL,Representative,0.0,1325.0,RepCheri,https://bustos.house.gov/,92.45,134964,RepCheri,114
https://api.propublica.org/congress/v1/members/B001251.json,False,,N00027035,1013540,1947-04-27,1,,congressmangkbutterfield,,H4NC01046,G.,3701,/m/03g_pq,400616,20340,B001251,,False,Butterfield,,K.,70.0,5.28,2016,ocd-division/country:us/state:nc/cd:1,,D,,,14,Rep.,NC,Representative,0.0,1325.0,GKButterfield,https://butterfield.house.gov/,96.33,41077,GKBNC01,114
https://api.propublica.org/congress/v1/members/B001289.json,False,,N00035380,73486,1955-02-16,1,,RepByrne,,H4AL01123,Bradley,0101,/m/09g6kty,412601,21376,B001289,,False,Byrne,,,41.0,3.09,2016,ocd-division/country:us/state:al/cd:1,,R,,https://byrne.house.gov/rss.xml,4,Rep.,AL,Representative,0.0,1325.0,RepByrne,https://byrne.house.gov/,96.26,27584,,114
https://api.propublica.org/congress/v1/members/C000059.json,False,,N00007099,26709,1953-06-08,42,,RepKenCalvert,,H2CA37023,Ken,0642,/m/024xl1,400057,29323,C000059,,False,Calvert,,,17.0,1.28,2016,ocd-division/country:us/state:ca/cd:42,,R,,https://calvert.house.gov/news/rss.aspx,24,Rep.,CA,Representative,0.0,1325.0,KenCalvert,https://calvert.house.gov/,93.58,26777,RepKenCalvert,114
https://api.propublica.org/congress/v1/members/C001036.json,False,,,54075,1938-01-10,24,,loiscapps,,H8CA22089,Lois,0624,/m/024tfg,400062,29774,C001036,,False,Capps,,,61.0,4.6,2016,ocd-division/country:us/state:ca/cd:24,,D,,http://capps.house.gov/rss.xml,20,Rep.,CA,Representative,0.0,1325.0,RepLoisCapps,http://capps.house.gov,96.44,,reploiscapps,114
https://api.propublica.org/congress/v1/members/C001037.json,False,,N00000267,56760,1952-01-09,7,,RepMichaelCapuano,,H8MA08071,Michael,2507,/m/028vsm,400063,29919,C001037,,False,Capuano,,E.,38.0,2.87,2016,ocd-division/country:us/state:ma/cd:7,,D,,,18,Rep.,MA,Representative,0.0,1325.0,RepMikeCapuano,http://capuano.house.gov/,94.02,18883,RepMikeCapuano,114
https://api.propublica.org/congress/v1/members/C001097.json,False,,N00033373,63934,1963-03-31,29,,repcardenas,,H2CA28113,Tony,0629,/m/0cgzsw,412517,21309,C001097,,False,Cardenas,,,112.0,8.45,2016,ocd-division/country:us/state:ca/cd:29,,D,,https://cardenas.house.gov/rss.xml,4,Rep.,CA,Representative,0.0,1325.0,RepCardenas,https://cardenas.house.gov/,95.71,9754,repcardenas,114
https://api.propublica.org/congress/v1/members/C001083.json,True,,,94948,1956-05-20,At-Large,,JohnCarneyDE,,H0DE01017,John,1000,/m/027_8wk,412407,21113,C001083,,False,Carney,,,36.0,2.72,2016,ocd-division/country:us/state:de/cd:1,,D,,,6,Rep.,DE,Representative,0.0,1325.0,JohnCarneyde,http://johncarney.house.gov,94.41,,RepJohnCarney,114
https://api.propublica.org/congress/v1/members/C001072.json,False,,N00029513,1027364,1974-10-16,7,,CongressmanAndreCarson,,H8IN07184,André,1807,/m/03qcvz1,412258,20757,C001072,,False,Carson,,,20.0,1.51,2016,ocd-division/country:us/state:in/cd:7,,D,,https://carson.house.gov/rss.xml,10,Rep.,IN,Representative,0.0,1325.0,RepAndreCarson,https://carson.house.gov/,95.79,84917,repandrecarson,114
https://api.propublica.org/congress/v1/members/C001103.json,False,,N00035346,76158,1957-09-06,1,,congressmanbuddycarter,,H4GA01039,Buddy,1301,/m/0w32xj9,412622,21513,C001103,,False,Carter,,,24.0,1.81,2016,ocd-division/country:us/state:ga/cd:1,,R,,,2,Rep.,GA,Representative,0.0,1325.0,RepBuddyCarter,https://buddycarter.house.gov/,95.39,32085,,114
https://api.propublica.org/congress/v1/members/C001051.json,False,,N00025095,1004257,1941-11-06,31,,judgecarter,,H2TX31044,John,4831,/m/03whyr,400068,20356,C001051,,False,Carter,,,79.0,6.03,2016,ocd-division/country:us/state:tx/cd:31,,R,,https://carter.house.gov/common/rss/?rss=40,14,Rep.,TX,Representative,0.0,1311.0,JudgeCarter,https://carter.house.gov/,95.13,49296,repjohncarter,114
https://api.propublica.org/congress/v1/members/C001090.json,False,,N00034128,79865,1961-05-01,17,,CongressmanMattCartwright,,H2PA17079,Matt,4217,/m/0j_6b9d,412571,21358,C001090,,False,Cartwright,,,31.0,2.34,2016,ocd-division/country:us/state:pa/cd:17,,D,,https://cartwright.house.gov/rss.xml,4,Rep.,PA,Representative,0.0,1325.0,RepCartwright,https://cartwright.house.gov/,95.83,136236,,114
https://api.propublica.org/congress/v1/members/C001066.json,False,,N00027514,1022874,1966-08-20,14,,USRepKathyCastor,,H6FL11134,Kathy,1214,/m/0dq1v6,412195,20708,C001066,,False,Castor,,,41.0,3.09,2016,ocd-division/country:us/state:fl/cd:14,,D,,https://castor.house.gov/news/rss.aspx,10,Rep.,FL,Representative,1.0,1325.0,USRepKCastor,https://castor.house.gov/,95.72,53825,RepKathyCastor,114
https://api.propublica.org/congress/v1/members/C001091.json,False,,N00033316,63974,1974-09-16,20,,326420614138023,,H2TX35011,Joaquín,4820,/m/0bmclg,412576,21362,C001091,,False,Castro,,,91.0,6.87,2016,ocd-division/country:us/state:tx/cd:20,,D,,https://castro.house.gov/rss.xml,4,Rep.,TX,Representative,1.0,1325.0,JoaquinCastrotx,https://castro.house.gov/,96.68,49227,JoaquinCastroTX,114
https://api.propublica.org/congress/v1/members/C000266.json,False,,N00003689,36705,1953-01-22,1,,RepSteveChabot,,H8OH01043,Steven,3901,/m/0343vk,400071,29550,C000266,,False,Chabot,,J.,1.0,0.08,2016,ocd-division/country:us/state:oh/cd:1,,R,,,6,Rep.,OH,Representative,0.0,1325.0,RepSteveChabot,https://chabot.house.gov/,97.05,21790,congressmanchabot,114
https://api.propublica.org/congress/v1/members/C001076.json,False,,N00028958,1031362,1967-03-26,3,,CongressmanJasonChaffetz,,H8UT03089,Jason,4903,/m/047blr4,412270,20949,C001076,,False,Chaffetz,,,52.0,3.92,2016,ocd-division/country:us/state:ut/cd:3,,R,,,8,Rep.,UT,Representative,0.0,1325.0,JasonInTheHouse,http://clerk.house.gov/member_info/vacancies_pr.aspx?pr=house&amp;vid=111,94.19,103482,JasonChaffetz,114
https://api.propublica.org/congress/v1/members/C001080.json,False,,N00030600,92573,1953-07-07,27,,RepJudyChu,,H0CA32101,Judy,0627,/m/0krsk2,412379,20955,C001080,,False,Chu,,,60.0,4.53,2016,ocd-division/country:us/state:ca/cd:27,,D,,https://chu.house.gov/rss.xml,10,Rep.,CA,Representative,0.0,1325.0,RepJudyChu,https://chu.house.gov/,97.31,16539,RepJudyChu,114
https://api.propublica.org/congress/v1/members/C001084.json,False,,N00032019,1033865,1961-07-15,1,,CongressmanDavidCicilline,,H0RI01073,David,4401,/m/04t97v,412470,21172,C001084,,False,Cicilline,,,31.0,2.34,2016,ocd-division/country:us/state:ri/cd:1,,D,,https://cicilline.house.gov/rss.xml,6,Rep.,RI,Representative,0.0,1324.0,RepCicilline,https://cicilline.house.gov/,97.06,7349,RepDavidCicilline,114
https://api.propublica.org/congress/v1/members/C001101.json,False,,N00035278,73178,1963-07-17,5,,CongresswomanClark,,H4MA05084,Katherine,2505,/m/0fpjc8b,412600,21375,C001101,,False,Clark,,,9.0,0.68,2016,ocd-division/country:us/state:ma/cd:5,,D,,,4,Rep.,MA,Representative,0.0,1325.0,RepKClark,https://katherineclark.house.gov/,95.36,35858,,114
https://api.propublica.org/congress/v1/members/C001067.json,False,,N00026961,1022875,1964-11-21,9,,repyvettedclarke,,H4NY11138,Yvette,3609,/m/06h90t,412221,20733,C001067,,False,Clarke,,D.,37.0,2.79,2016,ocd-division/country:us/state:ny/cd:9,,D,,https://clarke.house.gov/category/press-releases/feed/,10,Rep.,NY,Representative,0.0,1325.0,RepYvetteClarke,https://clarke.house.gov/,95.5,44741,repyvetteclarke,114
https://api.propublica.org/congress/v1/members/C001102.json,False,,,75516,1959-09-28,19,,RepCurtClawson,,H4FL19074,Curt,1219,/m/03wphq2,412604,,C001102,,False,Clawson,,,114.0,8.6,2016,ocd-division/country:us/state:fl/cd:19,,R,,,4,Rep.,FL,Representative,0.0,1325.0,RepCurtClawson,http://clawson.house.gov,91.08,,,114
https://api.propublica.org/congress/v1/members/C001049.json,False,,N00012460,88332,1956-07-27,1,,109135405838588,,H0MO01066,William,2901,/m/024vjr,400074,20147,C001049,,False,Clay,,Lacy,47.0,3.55,2016,ocd-division/country:us/state:mo/cd:1,,D,,,16,Rep.,MO,Representative,0.0,1325.0,,https://lacyclay.house.gov/,95.85,8967,WilliamLacyClay,114
